local code,text,table_name,parent_varname,local code system,code,display,code system,comment
Experimental Strategy,"Experimental method used to obtain data in file (e.g. Whole genome sequencing, RNAseq, Multiplex immunoassay, Mass spec metabolomics)",dataset_file_manifest,,dataset_file_manifest,Experimental Strategy,"Experimental method used to obtain data in file (e.g. Whole genome sequencing, RNAseq, Multiplex immunoassay, Mass spec metabolomics)",https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest,
Experimental Platform,"Specific platform used to perform experiment (e.g. SOMAscan, MSD, Luminex, Illumina)",dataset_file_manifest,,dataset_file_manifest,Experimental Platform,"Specific platform used to perform experiment (e.g. SOMAscan, MSD, Luminex, Illumina)",https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest,
File Format,"Format of file (e.g. tsv, cram, gvcf, vcf, maf, txt, pdf, html, png)",dataset_file_manifest,,dataset_file_manifest,File Format,"Format of file (e.g. tsv, cram, gvcf, vcf, maf, txt, pdf, html, png)",https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest,
File Size,"Size of file, if known (mainly important if large)",dataset_file_manifest,,dataset_file_manifest,File Size,"Size of file, if known (mainly important if large)",https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest,
File Size Unit,Unit of file size,dataset_file_manifest,,dataset_file_manifest,File Size Unit,Unit of file size,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest,
Controlled,Controlled,dataset_file_manifest,Data Access,Data Access,Controlled,Controlled,https://includedcc.org/fhir/code-systems/data_access_types,
Open,Open,dataset_file_manifest,Data Access,Data Access,Open,Open,https://includedcc.org/fhir/code-systems/data_access_types,
Registered,Registered,dataset_file_manifest,Data Access,Data Access,Registered,Registered,https://includedcc.org/fhir/code-systems/data_access_types,
Genomics,Genomics,dataset_file_manifest,Data Category,Data Category,Genomics,Genomics,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/data_category,
Metabolomics,Metabolomics,dataset_file_manifest,Data Category,Data Category,Metabolomics,Metabolomics,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/data_category,
Proteomics,Proteomics,dataset_file_manifest,Data Category,Data Category,Proteomics,Proteomics,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/data_category,
Transcriptomic,Transcriptomic,dataset_file_manifest,Data Category,Data Category,Transcriptomic,Transcriptomic,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/data_category,
Unharmonized Demographic/Clinical Data,Unharmonized Demographic/Clinical Data,dataset_file_manifest,Data Category,Data Category,Unharmonized Demographic/Clinical Data,Unharmonized Demographic/Clinical Data,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/data_category,
Aligned Reads,Aligned Reads,dataset_file_manifest,Data Type,Data Type,Aligned Reads,Aligned Reads,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/data_type,
Aligned Reads Index,Aligned Reads Index,dataset_file_manifest,Data Type,Data Type,Aligned Reads Index,Aligned Reads Index,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/data_type,
Alternative Splicing,Alternative Splicing,dataset_file_manifest,Data Type,Data Type,Alternative Splicing,Alternative Splicing,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/data_type,
Annotated Gene Fusion,Annotated Gene Fusion,dataset_file_manifest,Data Type,Data Type,Annotated Gene Fusion,Annotated Gene Fusion,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/data_type,
Annotated Variant Call,Annotated Variant Call,dataset_file_manifest,Data Type,Data Type,Annotated Variant Call,Annotated Variant Call,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/data_type,
Annotated Variant Call Index,Annotated Variant Call Index,dataset_file_manifest,Data Type,Data Type,Annotated Variant Call Index,Annotated Variant Call Index,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/data_type,
Familial Relationships Report,Familial Relationships Report,dataset_file_manifest,Data Type,Data Type,Familial Relationships Report,Familial Relationships Report,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/data_type,
Gene Expression,Gene Expression,dataset_file_manifest,Data Type,Data Type,Gene Expression,Gene Expression,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/data_type,
Gene Expression Quantification,Gene Expression Quantification,dataset_file_manifest,Data Type,Data Type,Gene Expression Quantification,Gene Expression Quantification,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/data_type,
Gene Fusions,Gene Fusions,dataset_file_manifest,Data Type,Data Type,Gene Fusions,Gene Fusions,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/data_type,
Genome Aligned Read,Genome Aligned Read,dataset_file_manifest,Data Type,Data Type,Genome Aligned Read,Genome Aligned Read,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/data_type,
Genome Aligned Read Index,Genome Aligned Read Index,dataset_file_manifest,Data Type,Data Type,Genome Aligned Read Index,Genome Aligned Read Index,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/data_type,
Genomic Variant,Genomic Variant,dataset_file_manifest,Data Type,Data Type,Genomic Variant,Genomic Variant,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/data_type,
Genomic Variant Index,Genomic Variant Index,dataset_file_manifest,Data Type,Data Type,Genomic Variant Index,Genomic Variant Index,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/data_type,
gVCF,gVCF,dataset_file_manifest,Data Type,Data Type,gVCF,gVCF,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/data_type,
gVCF Index,gVCF Index,dataset_file_manifest,Data Type,Data Type,gVCF Index,gVCF Index,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/data_type,
Isoform Expression Quantification,Isoform Expression Quantification,dataset_file_manifest,Data Type,Data Type,Isoform Expression Quantification,Isoform Expression Quantification,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/data_type,
Other,Other,dataset_file_manifest,Data Type,Data Type,Other,Other,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/data_type,
Preprocessed metabolite relative abundance,Preprocessed metabolite relative abundance,dataset_file_manifest,Data Type,Data Type,Preprocessed metabolite relative abundance,Preprocessed metabolite relative abundance,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/data_type,
Protein abundance (absolute protein concentration),Protein abundance (absolute protein concentration),dataset_file_manifest,Data Type,Data Type,Protein abundance (absolute protein concentration),Protein abundance (absolute protein concentration),https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/data_type,
Raw Gene Fusion,Raw Gene Fusion,dataset_file_manifest,Data Type,Data Type,Raw Gene Fusion,Raw Gene Fusion,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/data_type,
Unaligned Reads,Unaligned Reads,dataset_file_manifest,Data Type,Data Type,Unaligned Reads,Unaligned Reads,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/data_type,
Variant Calls,Variant Calls,dataset_file_manifest,Data Type,Data Type,Variant Calls,Variant Calls,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/data_type,
Variant Calls Index,Variant Calls Index,dataset_file_manifest,Data Type,Data Type,Variant Calls Index,Variant Calls Index,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/data_type,
LCMS_Metabolomics,LCMS_Metabolomics,dataset_file_manifest,Experimental Strategy,Experimental Strategy,LCMS_Metabolomics,LCMS_Metabolomics,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/experimental_strategy,
Multiplex Immunoassay,Multiplex Immunoassay,dataset_file_manifest,Experimental Strategy,Experimental Strategy,Multiplex Immunoassay,Multiplex Immunoassay,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/experimental_strategy,
RNAseq,RNAseq,dataset_file_manifest,Experimental Strategy,Experimental Strategy,RNAseq,RNAseq,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/experimental_strategy,
Whole genome sequencing,Whole genome sequencing,dataset_file_manifest,Experimental Strategy,Experimental Strategy,Whole genome sequencing,Whole genome sequencing,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/experimental_strategy,
bai,bai,dataset_file_manifest,File Format,File Format,bai,bai,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/file_format,
bam,bam,dataset_file_manifest,File Format,File Format,bam,bam,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/file_format,
crai,crai,dataset_file_manifest,File Format,File Format,crai,crai,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/file_format,
cram,cram,dataset_file_manifest,File Format,File Format,cram,cram,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/file_format,
fastq,fastq,dataset_file_manifest,File Format,File Format,fastq,fastq,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/file_format,
gvcf,gvcf,dataset_file_manifest,File Format,File Format,gvcf,gvcf,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/file_format,
html,html,dataset_file_manifest,File Format,File Format,html,html,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/file_format,
pdf,pdf,dataset_file_manifest,File Format,File Format,pdf,pdf,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/file_format,
tbi,tbi,dataset_file_manifest,File Format,File Format,tbi,tbi,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/file_format,
tsv,tsv,dataset_file_manifest,File Format,File Format,tsv,tsv,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/file_format,
txt,txt,dataset_file_manifest,File Format,File Format,txt,txt,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/file_format,
vcf,vcf,dataset_file_manifest,File Format,File Format,vcf,vcf,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest/file_format,
Study Code,"Unique identifer for the study, assigned by DCC",participant,,participant,Study Code,"Unique identifer for the study, assigned by DCC",https://includedcc.org/fhir/CodeSystem/data-dictionary/participant,
Participant Global ID,"Unique INCLUDE global identifier for the participant, assigned by DCC",participant,,participant,Participant Global ID,"Unique INCLUDE global identifier for the participant, assigned by DCC",https://includedcc.org/fhir/CodeSystem/data-dictionary/participant,
Participant External ID,"Unique, de-identified identifier for the participant, assigned by data contributor. External IDs must be two steps removed from personal information in the study records.",participant,,participant,Participant External ID,"Unique, de-identified identifier for the participant, assigned by data contributor. External IDs must be two steps removed from personal information in the study records.",https://includedcc.org/fhir/CodeSystem/data-dictionary/participant,
Family ID,"Unique identifer for family to which Participant belongs, assigned by data contributor",participant,,participant,Family ID,"Unique identifer for family to which Participant belongs, assigned by data contributor",https://includedcc.org/fhir/CodeSystem/data-dictionary/participant,
Family Type,Structure of family members participating in the study,participant,,participant,Family Type,Structure of family members participating in the study,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant,
Father ID,Participant External ID for Participant's father (NA if Participant is not the proband),participant,,participant,Father ID,Participant External ID for Participant's father (NA if Participant is not the proband),https://includedcc.org/fhir/CodeSystem/data-dictionary/participant,
Mother ID,Participant External ID for Participant's mother (NA if Participant is not the proband),participant,,participant,Mother ID,Participant External ID for Participant's mother (NA if Participant is not the proband),https://includedcc.org/fhir/CodeSystem/data-dictionary/participant,
Sibling ID,Participant External ID for Participant's sibling(s) (NA if Participant is not the proband),participant,,participant,Sibling ID,Participant External ID for Participant's sibling(s) (NA if Participant is not the proband),https://includedcc.org/fhir/CodeSystem/data-dictionary/participant,
Other Family Member ID,Participant External ID for Participant's other family members (NA if Participant is not the proband),participant,,participant,Other Family Member ID,Participant External ID for Participant's other family members (NA if Participant is not the proband),https://includedcc.org/fhir/CodeSystem/data-dictionary/participant,
Family Relationship,Relationship of Participant to proband,participant,,participant,Family Relationship,Relationship of Participant to proband,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant,
Sex,Sex of Participant,participant,,participant,Sex,Sex of Participant,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant,
Race,Race of Participant,participant,,participant,Race,Race of Participant,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant,
Ethnicity,Ethnicity of Participant,participant,,participant,Ethnicity,Ethnicity of Participant,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant,
Down Syndrome Status,Down Syndrome status of participant,participant,,participant,Down Syndrome Status,Down Syndrome status of participant,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant,
Age at First Patient Engagement,"Age in days of Participant at first recorded study event (enrollment, visit, observation, sample collection, survey completion, etc.). Age at enrollment is preferred, if available.",participant,,participant,Age at First Patient Engagement,"Age in days of Participant at first recorded study event (enrollment, visit, observation, sample collection, survey completion, etc.). Age at enrollment is preferred, if available.",https://includedcc.org/fhir/CodeSystem/data-dictionary/participant,
First Patient Engagement Event,"Event for which Age at First Patient Engagement is given (e.g. enrollment, visit, observation, sample collection, survey completion, etc.). Age at enrollment is preferred, if available.",participant,,participant,First Patient Engagement Event,"Event for which Age at First Patient Engagement is given (e.g. enrollment, visit, observation, sample collection, survey completion, etc.). Age at enrollment is preferred, if available.",https://includedcc.org/fhir/CodeSystem/data-dictionary/participant,
Outcomes Vital Status,Whether participant is alive or dead,participant,,participant,Outcomes Vital Status,Whether participant is alive or dead,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant,
Age at Last Vital Status,Age in days when participant's vital status was last recorded,participant,,participant,Age at Last Vital Status,Age in days when participant's vital status was last recorded,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant,
Control-only,Control-only,participant,Family Type,Family Type,Control-only,Control-only,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/family_type,
Duo,Duo,participant,Family Type,Family Type,Duo,Duo,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/family_type,
Other,Other,participant,Family Type,Family Type,Other,Other,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/family_type,
Proband-only,Proband-only,participant,Family Type,Family Type,Proband-only,Proband-only,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/family_type,
Trio,Trio,participant,Family Type,Family Type,Trio,Trio,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/family_type,
Trio+,Trio+,participant,Family Type,Family Type,Trio+,Trio+,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/family_type,
Proband,Proband,participant,Family Relationship,Family Relationship,Proband,Proband,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/family_relationship,
Father,Father,participant,Family Relationship,Family Relationship,Father,Father,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/family_relationship,
Mother,Mother,participant,Family Relationship,Family Relationship,Mother,Mother,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/family_relationship,
Sibling,Sibling,participant,Family Relationship,Family Relationship,Sibling,Sibling,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/family_relationship,
Other relative,Other relative,participant,Family Relationship,Family Relationship,Other relative,Other relative,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/family_relationship,
Unrelated control,Unrelated control,participant,Family Relationship,Family Relationship,Unrelated control,Unrelated control,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/family_relationship,
Female,Female,participant,Sex,Sex,Female,Female,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/sex,
Male,Male,participant,Sex,Sex,Male,Male,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/sex,
Other,Other,participant,Sex,Sex,Other,Other,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/sex,
Unknown,Unknown,participant,Sex,Sex,Unknown,Unknown,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/sex,
American Indian or Alaska Native,American Indian or Alaska Native,participant,Race,Race,American Indian or Alaska Native,American Indian or Alaska Native,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/race,
Asian,Asian,participant,Race,Race,Asian,Asian,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/race,
Black or African American,Black or African American,participant,Race,Race,Black or African American,Black or African American,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/race,
More than one race,More than one race,participant,Race,Race,More than one race,More than one race,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/race,
Native Hawaiian or Other Pacific Islander,Native Hawaiian or Other Pacific Islander,participant,Race,Race,Native Hawaiian or Other Pacific Islander,Native Hawaiian or Other Pacific Islander,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/race,
Other,Other,participant,Race,Race,Other,Other,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/race,
White,White,participant,Race,Race,White,White,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/race,
Prefer not to answer,Prefer not to answer,participant,Race,Race,Prefer not to answer,Prefer not to answer,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/race,
Unknown,Unknown,participant,Race,Race,Unknown,Unknown,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/race,
East Asian,East Asian,participant,Race,Race,East Asian,East Asian,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/race,
Latin American,Latin American,participant,Race,Race,Latin American,Latin American,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/race,
Middle Eastern or North African,Middle Eastern or North African,participant,Race,Race,Middle Eastern or North African,Middle Eastern or North African,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/race,
South Asian,South Asian,participant,Race,Race,South Asian,South Asian,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/race,
Hispanic or Latino,Hispanic or Latino,participant,Ethnicity,Ethnicity,Hispanic or Latino,Hispanic or Latino,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/ethnicity,
Not Hispanic or Latino,Not Hispanic or Latino,participant,Ethnicity,Ethnicity,Not Hispanic or Latino,Not Hispanic or Latino,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/ethnicity,
Prefer not to answer,Prefer not to answer,participant,Ethnicity,Ethnicity,Prefer not to answer,Prefer not to answer,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/ethnicity,
Unknown,Unknown,participant,Ethnicity,Ethnicity,Unknown,Unknown,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/ethnicity,
D21,Disomy 21 (euploid),participant,Down Syndrome Status,Down Syndrome Status,D21,Disomy 21 (euploid),https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/down_syndrome_status,
T21,Trisomy 21 (Down syndrome),participant,Down Syndrome Status,Down Syndrome Status,T21,Trisomy 21 (Down syndrome),https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/down_syndrome_status,
Dead,Dead,participant,Outcomes Vital Status,Outcomes Vital Status,Dead,Dead,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/outcomes_vital_status,
Alive,Alive,participant,Outcomes Vital Status,Outcomes Vital Status,Alive,Alive,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/outcomes_vital_status,
Unknown or not available,Unknown or not available,participant,Outcomes Vital Status,Outcomes Vital Status,Unknown or not available,Unknown or not available,https://includedcc.org/fhir/CodeSystem/data-dictionary/participant/outcomes_vital_status,
