local code,text,table_name,parent_varname,local code system,code,display,code system,comment
I83.91,I83.91,condition,Other Code,condition_description,I83.91,Asymptomatic varicose veins of right lower extremity,http://hl7.org/fhir/sid/icd-10-cm,
I87.2,I87.2,condition,Other Code,condition_description,I87.2,Venous insufficiency (chronic) (peripheral),http://hl7.org/fhir/sid/icd-10-cm,
H91.93,H91.93,condition,Other Code,condition_description,H91.93,"Unspecified hearing loss, bilateral",http://hl7.org/fhir/sid/icd-10-cm,
I83.891,I83.891,condition,Other Code,condition_description,I83.891,Varicose veins of right lower extremity with other complications,http://hl7.org/fhir/sid/icd-10-cm,
L29.9,L29.9,condition,Other Code,condition_description,L29.9,"Pruritus, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
Z48.89,Z48.89,condition,Other Code,condition_description,Z48.89,Encounter for other specified surgical aftercare,http://hl7.org/fhir/sid/icd-10-cm,
M19.90,M19.90,condition,Other Code,condition_description,M19.90,"Unspecified osteoarthritis, unspecified site",http://hl7.org/fhir/sid/icd-10-cm,
Z91.19,Z91.19,condition,Other Code,condition_description,Z91.19,Patient's noncompliance with other medical treatment and regimen,http://hl7.org/fhir/sid/icd-10-cm,
M25.472,M25.472,condition,Other Code,condition_description,M25.472,"Effusion, left ankle",http://hl7.org/fhir/sid/icd-10-cm,
R62.7,R62.7,condition,Other Code,condition_description,R62.7,Adult failure to thrive,http://hl7.org/fhir/sid/icd-10-cm,
M25.572,M25.572,condition,Other Code,condition_description,M25.572,Pain in left ankle and joints of left foot,http://hl7.org/fhir/sid/icd-10-cm,
W19.XXXA,W19.XXXA,condition,Other Code,condition_description,W19.XXXA,"Unspecified fall, initial encounter",http://hl7.org/fhir/sid/icd-10-cm,
Z79.01,Z79.01,condition,Other Code,condition_description,Z79.01,Long term (current) use of anticoagulants,http://hl7.org/fhir/sid/icd-10-cm,
L97.521,L97.521,condition,Other Code,condition_description,L97.521,Non-pressure chronic ulcer of other part of left foot limited to breakdown of skin,http://hl7.org/fhir/sid/icd-10-cm,
I82.412,I82.412,condition,Other Code,condition_description,I82.412,Acute embolism and thrombosis of left femoral vein,http://hl7.org/fhir/sid/icd-10-cm,
Z93.3,Z93.3,condition,Other Code,condition_description,Z93.3,Colostomy status,http://hl7.org/fhir/sid/icd-10-cm,
L97.321,L97.321,condition,Other Code,condition_description,L97.321,Non-pressure chronic ulcer of left ankle limited to breakdown of skin,http://hl7.org/fhir/sid/icd-10-cm,
F03.91,F03.91,condition,Other Code,condition_description,F03.91,"Unspecified dementia, unspecified severity, with behavioral disturbance",http://hl7.org/fhir/sid/icd-10-cm,
N30.00,N30.00,condition,Other Code,condition_description,N30.00,Acute cystitis without hematuria,http://hl7.org/fhir/sid/icd-10-cm,
Z79.82,Z79.82,condition,Other Code,condition_description,Z79.82,Long term (current) use of aspirin,http://hl7.org/fhir/sid/icd-10-cm,
L97.222,L97.222,condition,Other Code,condition_description,L97.222,Non-pressure chronic ulcer of left calf with fat layer exposed,http://hl7.org/fhir/sid/icd-10-cm,
L03.116,L03.116,condition,Other Code,condition_description,L03.116,Cellulitis of left lower limb,http://hl7.org/fhir/sid/icd-10-cm,
Z77.22,Z77.22,condition,Other Code,condition_description,Z77.22,Contact with and (suspected) exposure to environmental tobacco smoke (acute) (chronic),http://hl7.org/fhir/sid/icd-10-cm,
N17.9,N17.9,condition,Other Code,condition_description,N17.9,"Acute kidney failure, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
I82.4Y2,I82.4Y2,condition,Other Code,condition_description,I82.4Y2,Acute embolism and thrombosis of unspecified deep veins of left proximal lower extremity,http://hl7.org/fhir/sid/icd-10-cm,
L97.511,L97.511,condition,Other Code,condition_description,L97.511,Non-pressure chronic ulcer of other part of right foot limited to breakdown of skin,http://hl7.org/fhir/sid/icd-10-cm,
E87.79,E87.79,condition,Other Code,condition_description,E87.79,Other fluid overload,http://hl7.org/fhir/sid/icd-10-cm,
R50.9,R50.9,condition,Other Code,condition_description,R50.9,"Fever, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
Y95,Y95,condition,Other Code,condition_description,Y95,Nosocomial condition,http://hl7.org/fhir/sid/icd-10-cm,
I82.409,I82.409,condition,Other Code,condition_description,I82.409,Acute embolism and thrombosis of unspecified deep veins of unspecified lower extremity,http://hl7.org/fhir/sid/icd-10-cm,
L03.90,L03.90,condition,Other Code,condition_description,L03.90,"Cellulitis, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
E87.70,E87.70,condition,Other Code,condition_description,E87.70,"Fluid overload, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
H71.90,H71.90,condition,Other Code,condition_description,H71.90,"Unspecified cholesteatoma, unspecified ear",http://hl7.org/fhir/sid/icd-10-cm,
Z30.017,Z30.017,condition,Other Code,condition_description,Z30.017,Encounter for initial prescription of implantable subdermal contraceptive,http://hl7.org/fhir/sid/icd-10-cm,
Z30.09,Z30.09,condition,Other Code,condition_description,Z30.09,Encounter for other general counseling and advice on contraception,http://hl7.org/fhir/sid/icd-10-cm,
Z90.710,Z90.710,condition,Other Code,condition_description,Z90.710,Acquired absence of both cervix and uterus,http://hl7.org/fhir/sid/icd-10-cm,
K90.49,K90.49,condition,Other Code,condition_description,K90.49,"Malabsorption due to intolerance, not elsewhere classified",http://hl7.org/fhir/sid/icd-10-cm,
K90.41,K90.41,condition,Other Code,condition_description,K90.41,Non-celiac gluten sensitivity,http://hl7.org/fhir/sid/icd-10-cm,
242.90,242.90,condition,Other Code,condition_description,242.90,"Thyrotoxicosis without mention of goiter or other cause, and without mention of thyrotoxic crisis or storm",http://hl7.org/fhir/sid/icd-9-cm,
733.00,733.00,condition,Other Code,condition_description,733.00,"Osteoporosis, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
257.2,257.2,condition,Other Code,condition_description,257.2,Other testicular hypofunction,http://hl7.org/fhir/sid/icd-9-cm,
378.9,378.9,condition,Other Code,condition_description,378.9,Unspecified disorder of eye movements,http://hl7.org/fhir/sid/icd-9-cm,
309.28,309.28,condition,Other Code,condition_description,309.28,Adjustment disorder with mixed anxiety and depressed mood,http://hl7.org/fhir/sid/icd-9-cm,
V70.0,V70.0,condition,Other Code,condition_description,V70.0,Routine general medical examination at a health care facility,http://hl7.org/fhir/sid/icd-9-cm,
378.00,378.00,condition,Other Code,condition_description,378.00,"Esotropia, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
704.8,704.8,condition,Other Code,condition_description,704.8,Other specified diseases of hair and hair follicles,http://hl7.org/fhir/sid/icd-9-cm,
V58.69,V58.69,condition,Other Code,condition_description,V58.69,Long-term (current) use of other medications,http://hl7.org/fhir/sid/icd-9-cm,
V65.49,V65.49,condition,Other Code,condition_description,V65.49,Other specified counseling,http://hl7.org/fhir/sid/icd-9-cm,
340,340,condition,Other Code,condition_description,340,Multiple sclerosis,http://hl7.org/fhir/sid/icd-9-cm,
788.62,788.62,condition,Other Code,condition_description,788.62,Slowing of urinary stream,http://hl7.org/fhir/sid/icd-9-cm,
579.9,579.9,condition,Other Code,condition_description,579.9,Unspecified intestinal malabsorption,http://hl7.org/fhir/sid/icd-9-cm,
V49.89,V49.89,condition,Other Code,condition_description,V49.89,Other specified conditions influencing health status,http://hl7.org/fhir/sid/icd-9-cm,
786.03,786.03,condition,Other Code,condition_description,786.03,Apnea,http://hl7.org/fhir/sid/icd-9-cm,
R74.8,R74.8,condition,Other Code,condition_description,R74.8,Abnormal levels of other serum enzymes,http://hl7.org/fhir/sid/icd-10-cm,
R41.3,R41.3,condition,Other Code,condition_description,R41.3,Other amnesia,http://hl7.org/fhir/sid/icd-10-cm,
E79.0,E79.0,condition,Other Code,condition_description,E79.0,Hyperuricemia without signs of inflammatory arthritis and tophaceous disease,http://hl7.org/fhir/sid/icd-10-cm,
M10.071,M10.071,condition,Other Code,condition_description,M10.071,"Idiopathic gout, right ankle and foot",http://hl7.org/fhir/sid/icd-10-cm,
Z92.29,Z92.29,condition,Other Code,condition_description,Z92.29,Personal history of other drug therapy,http://hl7.org/fhir/sid/icd-10-cm,
T38.0X5S,T38.0X5S,condition,Other Code,condition_description,T38.0X5S,"Adverse effect of glucocorticoids and synthetic analogues, sequela",http://hl7.org/fhir/sid/icd-10-cm,
R53.81,R53.81,condition,Other Code,condition_description,R53.81,Other malaise,http://hl7.org/fhir/sid/icd-10-cm,
Z01.89,Z01.89,condition,Other Code,condition_description,Z01.89,Encounter for other specified special examinations,http://hl7.org/fhir/sid/icd-10-cm,
M81.0,M81.0,condition,Other Code,condition_description,M81.0,Age-related osteoporosis without current pathological fracture,http://hl7.org/fhir/sid/icd-10-cm,
R53.82,R53.82,condition,Other Code,condition_description,R53.82,"Chronic fatigue, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
Z13.820,Z13.820,condition,Other Code,condition_description,Z13.820,Encounter for screening for osteoporosis,http://hl7.org/fhir/sid/icd-10-cm,
D75.1,D75.1,condition,Other Code,condition_description,D75.1,Secondary polycythemia,http://hl7.org/fhir/sid/icd-10-cm,
E22.9,E22.9,condition,Other Code,condition_description,E22.9,"Hyperfunction of pituitary gland, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
G31.84,G31.84,condition,Other Code,condition_description,G31.84,Mild cognitive impairment of uncertain or unknown etiology,http://hl7.org/fhir/sid/icd-10-cm,
M81.8,M81.8,condition,Other Code,condition_description,M81.8,Other osteoporosis without current pathological fracture,http://hl7.org/fhir/sid/icd-10-cm,
M21.852,M21.852,condition,Other Code,condition_description,M21.852,Other specified acquired deformities of left thigh,http://hl7.org/fhir/sid/icd-10-cm,
K76.0,K76.0,condition,Other Code,condition_description,K76.0,"Fatty (change of) liver, not elsewhere classified",http://hl7.org/fhir/sid/icd-10-cm,
M47.897,M47.897,condition,Other Code,condition_description,M47.897,"Other spondylosis, lumbosacral region",http://hl7.org/fhir/sid/icd-10-cm,
M25.552,M25.552,condition,Other Code,condition_description,M25.552,Pain in left hip,http://hl7.org/fhir/sid/icd-10-cm,
R13.14,R13.14,condition,Other Code,condition_description,R13.14,"Dysphagia, pharyngoesophageal phase",http://hl7.org/fhir/sid/icd-10-cm,
M21.052,M21.052,condition,Other Code,condition_description,M21.052,"Valgus deformity, not elsewhere classified, left hip",http://hl7.org/fhir/sid/icd-10-cm,
M10.072,M10.072,condition,Other Code,condition_description,M10.072,"Idiopathic gout, left ankle and foot",http://hl7.org/fhir/sid/icd-10-cm,
K90.9,K90.9,condition,Other Code,condition_description,K90.9,"Intestinal malabsorption, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
M1A.0710,M1A.0710,condition,Other Code,condition_description,M1A.0710,"Idiopathic chronic gout, right ankle and foot, without tophus (tophi)",http://hl7.org/fhir/sid/icd-10-cm,
T50.905A,T50.905A,condition,Other Code,condition_description,T50.905A,"Adverse effect of unspecified drugs, medicaments and biological substances, initial encounter",http://hl7.org/fhir/sid/icd-10-cm,
R69,R69,condition,Other Code,condition_description,R69,"Illness, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
F41.1,F41.1,condition,Other Code,condition_description,F41.1,Generalized anxiety disorder,http://hl7.org/fhir/sid/icd-10-cm,
M1A.4710,M1A.4710,condition,Other Code,condition_description,M1A.4710,"Other secondary chronic gout, right ankle and foot, without tophus (tophi)",http://hl7.org/fhir/sid/icd-10-cm,
Z71.1,Z71.1,condition,Other Code,condition_description,Z71.1,Person with feared health complaint in whom no diagnosis is made,http://hl7.org/fhir/sid/icd-10-cm,
Z12.9,Z12.9,condition,Other Code,condition_description,Z12.9,"Encounter for screening for malignant neoplasm, site unspecified",http://hl7.org/fhir/sid/icd-10-cm,
K92.1,K92.1,condition,Other Code,condition_description,K92.1,Melena,http://hl7.org/fhir/sid/icd-10-cm,
Z99.89,Z99.89,condition,Other Code,condition_description,Z99.89,Dependence on other enabling machines and devices,http://hl7.org/fhir/sid/icd-10-cm,
M1A.9XX0,M1A.9XX0,condition,Other Code,condition_description,M1A.9XX0,"Chronic gout, unspecified, without tophus (tophi)",http://hl7.org/fhir/sid/icd-10-cm,
Z12.89,Z12.89,condition,Other Code,condition_description,Z12.89,Encounter for screening for malignant neoplasm of other sites,http://hl7.org/fhir/sid/icd-10-cm,
Z68.28,Z68.28,condition,Other Code,condition_description,Z68.28,"Body mass index [BMI] 28.0-28.9, adult",http://hl7.org/fhir/sid/icd-10-cm,
H53.2,H53.2,condition,Other Code,condition_description,H53.2,Diplopia,http://hl7.org/fhir/sid/icd-10-cm,
T17.308A,T17.308A,condition,Other Code,condition_description,T17.308A,"Unspecified foreign body in larynx causing other injury, initial encounter",http://hl7.org/fhir/sid/icd-10-cm,
Z12.11,Z12.11,condition,Other Code,condition_description,Z12.11,Encounter for screening for malignant neoplasm of colon,http://hl7.org/fhir/sid/icd-10-cm,
S22.081A,S22.081A,condition,Other Code,condition_description,S22.081A,"Stable burst fracture of T11-T12 vertebra, initial encounter for closed fracture",http://hl7.org/fhir/sid/icd-10-cm,
G40.909,G40.909,condition,Other Code,condition_description,G40.909,"Epilepsy, unspecified, not intractable, without status epilepticus",http://hl7.org/fhir/sid/icd-10-cm,
R29.2,R29.2,condition,Other Code,condition_description,R29.2,Abnormal reflex,http://hl7.org/fhir/sid/icd-10-cm,
R26.81,R26.81,condition,Other Code,condition_description,R26.81,Unsteadiness on feet,http://hl7.org/fhir/sid/icd-10-cm,
R41.89,R41.89,condition,Other Code,condition_description,R41.89,Other symptoms and signs involving cognitive functions and awareness,http://hl7.org/fhir/sid/icd-10-cm,
K59.04,K59.04,condition,Other Code,condition_description,K59.04,Chronic idiopathic constipation,http://hl7.org/fhir/sid/icd-10-cm,
Z76.89,Z76.89,condition,Other Code,condition_description,Z76.89,Persons encountering health services in other specified circumstances,http://hl7.org/fhir/sid/icd-10-cm,
D64.9,D64.9,condition,Other Code,condition_description,D64.9,"Anemia, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
R27.8,R27.8,condition,Other Code,condition_description,R27.8,Other lack of coordination,http://hl7.org/fhir/sid/icd-10-cm,
Z60.8,Z60.8,condition,Other Code,condition_description,Z60.8,Other problems related to social environment,http://hl7.org/fhir/sid/icd-10-cm,
Z68.25,Z68.25,condition,Other Code,condition_description,Z68.25,"Body mass index [BMI] 25.0-25.9, adult",http://hl7.org/fhir/sid/icd-10-cm,
M62.81,M62.81,condition,Other Code,condition_description,M62.81,Muscle weakness (generalized),http://hl7.org/fhir/sid/icd-10-cm,
G25.3,G25.3,condition,Other Code,condition_description,G25.3,Myoclonus,http://hl7.org/fhir/sid/icd-10-cm,
R29.898,R29.898,condition,Other Code,condition_description,R29.898,Other symptoms and signs involving the musculoskeletal system,http://hl7.org/fhir/sid/icd-10-cm,
R26.0,R26.0,condition,Other Code,condition_description,R26.0,Ataxic gait,http://hl7.org/fhir/sid/icd-10-cm,
T50.Z95D,T50.Z95D,condition,Other Code,condition_description,T50.Z95D,"Adverse effect of other vaccines and biological substances, subsequent encounter",http://hl7.org/fhir/sid/icd-10-cm,
M10.9,M10.9,condition,Other Code,condition_description,M10.9,"Gout, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
Z88.0,Z88.0,condition,Other Code,condition_description,Z88.0,Allergy status to penicillin,http://hl7.org/fhir/sid/icd-10-cm,
K58.0,K58.0,condition,Other Code,condition_description,K58.0,Irritable bowel syndrome with diarrhea,http://hl7.org/fhir/sid/icd-10-cm,
F39,F39,condition,Other Code,condition_description,F39,Unspecified mood [affective] disorder,http://hl7.org/fhir/sid/icd-10-cm,
Z74.09,Z74.09,condition,Other Code,condition_description,Z74.09,Other reduced mobility,http://hl7.org/fhir/sid/icd-10-cm,
R41.0,R41.0,condition,Other Code,condition_description,R41.0,"Disorientation, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
J30.9,J30.9,condition,Other Code,condition_description,J30.9,"Allergic rhinitis, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
Z87.440,Z87.440,condition,Other Code,condition_description,Z87.440,Personal history of urinary (tract) infections,http://hl7.org/fhir/sid/icd-10-cm,
M21.42,M21.42,condition,Other Code,condition_description,M21.42,"Flat foot [pes planus] (acquired), left foot",http://hl7.org/fhir/sid/icd-10-cm,
R25.2,R25.2,condition,Other Code,condition_description,R25.2,Cramp and spasm,http://hl7.org/fhir/sid/icd-10-cm,
Z68.26,Z68.26,condition,Other Code,condition_description,Z68.26,"Body mass index [BMI] 26.0-26.9, adult",http://hl7.org/fhir/sid/icd-10-cm,
Z79.890,Z79.890,condition,Other Code,condition_description,Z79.890,Hormone replacement therapy,http://hl7.org/fhir/sid/icd-10-cm,
R30.9,R30.9,condition,Other Code,condition_description,R30.9,"Painful micturition, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
F68.8,F68.8,condition,Other Code,condition_description,F68.8,Other specified disorders of adult personality and behavior,http://hl7.org/fhir/sid/icd-10-cm,
M21.41,M21.41,condition,Other Code,condition_description,M21.41,"Flat foot [pes planus] (acquired), right foot",http://hl7.org/fhir/sid/icd-10-cm,
S22.081D,S22.081D,condition,Other Code,condition_description,S22.081D,"Stable burst fracture of T11-T12 vertebra, subsequent encounter for fracture with routine healing",http://hl7.org/fhir/sid/icd-10-cm,
R22.1,R22.1,condition,Other Code,condition_description,R22.1,"Localized swelling, mass and lump, neck",http://hl7.org/fhir/sid/icd-10-cm,
R55,R55,condition,Other Code,condition_description,R55,Syncope and collapse,http://hl7.org/fhir/sid/icd-10-cm,
R05.3,R05.3,condition,Other Code,condition_description,R05.3,Chronic cough,http://hl7.org/fhir/sid/icd-10-cm,
R16.0,R16.0,condition,Other Code,condition_description,R16.0,"Hepatomegaly, not elsewhere classified",http://hl7.org/fhir/sid/icd-10-cm,
R94.5,R94.5,condition,Other Code,condition_description,R94.5,Abnormal results of liver function studies,http://hl7.org/fhir/sid/icd-10-cm,
V06.1,V06.1,condition,Other Code,condition_description,V06.1,"Need for prophylactic vaccination and inoculation against diphtheria-tetanus-pertussis, combined [DTP] [DTaP]",http://hl7.org/fhir/sid/icd-9-cm,
718.88,718.88,condition,Other Code,condition_description,718.88,"Other joint derangement, not elsewhere classified, other specified sites",http://hl7.org/fhir/sid/icd-9-cm,
426.11,426.11,condition,Other Code,condition_description,426.11,First degree atrioventricular block,http://hl7.org/fhir/sid/icd-9-cm,
I44.0,I44.0,condition,Other Code,condition_description,I44.0,"Atrioventricular block, first degree",http://hl7.org/fhir/sid/icd-10-cm,
R41.9,R41.9,condition,Other Code,condition_description,R41.9,Unspecified symptoms and signs involving cognitive functions and awareness,http://hl7.org/fhir/sid/icd-10-cm,
R06.02,R06.02,condition,Other Code,condition_description,R06.02,Shortness of breath,http://hl7.org/fhir/sid/icd-10-cm,
H04.223,H04.223,condition,Other Code,condition_description,H04.223,"Epiphora due to insufficient drainage, bilateral",http://hl7.org/fhir/sid/icd-10-cm,
H26.9,H26.9,condition,Other Code,condition_description,H26.9,Unspecified cataract,http://hl7.org/fhir/sid/icd-10-cm,
H04.553,H04.553,condition,Other Code,condition_description,H04.553,Acquired stenosis of bilateral nasolacrimal duct,http://hl7.org/fhir/sid/icd-10-cm,
H57.89,H57.89,condition,Other Code,condition_description,H57.89,Other specified disorders of eye and adnexa,http://hl7.org/fhir/sid/icd-10-cm,
K43.9,K43.9,condition,Other Code,condition_description,K43.9,Ventral hernia without obstruction or gangrene,http://hl7.org/fhir/sid/icd-10-cm,
R19.03,R19.03,condition,Other Code,condition_description,R19.03,"Right lower quadrant abdominal swelling, mass and lump",http://hl7.org/fhir/sid/icd-10-cm,
G89.18,G89.18,condition,Other Code,condition_description,G89.18,Other acute postprocedural pain,http://hl7.org/fhir/sid/icd-10-cm,
K43.6,K43.6,condition,Other Code,condition_description,K43.6,"Other and unspecified ventral hernia with obstruction, without gangrene",http://hl7.org/fhir/sid/icd-10-cm,
R11.0,R11.0,condition,Other Code,condition_description,R11.0,Nausea,http://hl7.org/fhir/sid/icd-10-cm,
B37.42,B37.42,condition,Other Code,condition_description,B37.42,Candidal balanitis,http://hl7.org/fhir/sid/icd-10-cm,
H57.02,H57.02,condition,Other Code,condition_description,H57.02,Anisocoria,http://hl7.org/fhir/sid/icd-10-cm,
R73.09,R73.09,condition,Other Code,condition_description,R73.09,Other abnormal glucose,http://hl7.org/fhir/sid/icd-10-cm,
Z04.89,Z04.89,condition,Other Code,condition_description,Z04.89,Encounter for examination and observation for other specified reasons,http://hl7.org/fhir/sid/icd-10-cm,
E86.0,E86.0,condition,Other Code,condition_description,E86.0,Dehydration,http://hl7.org/fhir/sid/icd-10-cm,
K43.2,K43.2,condition,Other Code,condition_description,K43.2,Incisional hernia without obstruction or gangrene,http://hl7.org/fhir/sid/icd-10-cm,
I95.1,I95.1,condition,Other Code,condition_description,I95.1,Orthostatic hypotension,http://hl7.org/fhir/sid/icd-10-cm,
Z68.43,Z68.43,condition,Other Code,condition_description,Z68.43,"Body mass index [BMI] 50.0-59.9, adult",http://hl7.org/fhir/sid/icd-10-cm,
Z13.6,Z13.6,condition,Other Code,condition_description,Z13.6,Encounter for screening for cardiovascular disorders,http://hl7.org/fhir/sid/icd-10-cm,
V67.09,V67.09,condition,Other Code,condition_description,V67.09,"Follow-up examination, following other surgery",http://hl7.org/fhir/sid/icd-9-cm,
724.5,724.5,condition,Other Code,condition_description,724.5,"Backache, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
746.4,746.4,condition,Other Code,condition_description,746.4,Congenital insufficiency of aortic valve,http://hl7.org/fhir/sid/icd-9-cm,
367.1,367.1,condition,Other Code,condition_description,367.1,Myopia,http://hl7.org/fhir/sid/icd-9-cm,
Q23.1,Q23.1,condition,Other Code,condition_description,Q23.1,Congenital insufficiency of aortic valve,http://hl7.org/fhir/sid/icd-10-cm,
Q41.0,Q41.0,condition,Other Code,condition_description,Q41.0,"Congenital absence, atresia and stenosis of duodenum",http://hl7.org/fhir/sid/icd-10-cm,
244.8,244.8,condition,Other Code,condition_description,244.8,Other specified acquired hypothyroidism,http://hl7.org/fhir/sid/icd-9-cm,
Z12.31,Z12.31,condition,Other Code,condition_description,Z12.31,Encounter for screening mammogram for malignant neoplasm of breast,http://hl7.org/fhir/sid/icd-10-cm,
L98.9,L98.9,condition,Other Code,condition_description,L98.9,"Disorder of the skin and subcutaneous tissue, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
L72.0,L72.0,condition,Other Code,condition_description,L72.0,Epidermal cyst,http://hl7.org/fhir/sid/icd-10-cm,
Z80.3,Z80.3,condition,Other Code,condition_description,Z80.3,Family history of malignant neoplasm of breast,http://hl7.org/fhir/sid/icd-10-cm,
I31.39,I31.39,condition,Other Code,condition_description,I31.39,Other pericardial effusion (noninflammatory),http://hl7.org/fhir/sid/icd-10-cm,
I63.411,I63.411,condition,Other Code,condition_description,I63.411,Cerebral infarction due to embolism of right middle cerebral artery,http://hl7.org/fhir/sid/icd-10-cm,
Z86.69,Z86.69,condition,Other Code,condition_description,Z86.69,Personal history of other diseases of the nervous system and sense organs,http://hl7.org/fhir/sid/icd-10-cm,
I31.3,I31.3,condition,Other Code,condition_description,I31.3,Pericardial effusion (noninflammatory),http://hl7.org/fhir/sid/icd-10-cm,
Q21.12,Q21.12,condition,Other Code,condition_description,Q21.12,Patent foramen ovale,http://hl7.org/fhir/sid/icd-10-cm,
H92.11,H92.11,condition,Other Code,condition_description,H92.11,"Otorrhea, right ear",http://hl7.org/fhir/sid/icd-10-cm,
H61.301,H61.301,condition,Other Code,condition_description,H61.301,"Acquired stenosis of right external ear canal, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
H65.493,H65.493,condition,Other Code,condition_description,H65.493,"Other chronic nonsuppurative otitis media, bilateral",http://hl7.org/fhir/sid/icd-10-cm,
H66.12,H66.12,condition,Other Code,condition_description,H66.12,"Chronic tubotympanic suppurative otitis media, left ear",http://hl7.org/fhir/sid/icd-10-cm,
H61.321,H61.321,condition,Other Code,condition_description,H61.321,Acquired stenosis of right external ear canal secondary to inflammation and infection,http://hl7.org/fhir/sid/icd-10-cm,
R53.1,R53.1,condition,Other Code,condition_description,R53.1,Weakness,http://hl7.org/fhir/sid/icd-10-cm,
Z86.73,Z86.73,condition,Other Code,condition_description,Z86.73,"Personal history of transient ischemic attack (TIA), and cerebral infarction without residual deficits",http://hl7.org/fhir/sid/icd-10-cm,
307.7,307.7,condition,Other Code,condition_description,307.7,Encopresis,http://hl7.org/fhir/sid/icd-9-cm,
307.6,307.6,condition,Other Code,condition_description,307.6,Enuresis,http://hl7.org/fhir/sid/icd-9-cm,
338.29,338.29,condition,Other Code,condition_description,338.29,Other chronic pain,http://hl7.org/fhir/sid/icd-9-cm,
338.11,338.11,condition,Other Code,condition_description,338.11,Acute pain due to trauma,http://hl7.org/fhir/sid/icd-9-cm,
722.10,722.10,condition,Other Code,condition_description,722.10,Displacement of lumbar intervertebral disc without myelopathy,http://hl7.org/fhir/sid/icd-9-cm,
185,185,condition,Other Code,condition_description,185,Malignant neoplasm of prostate,http://hl7.org/fhir/sid/icd-9-cm,
724.3,724.3,condition,Other Code,condition_description,724.3,Sciatica,http://hl7.org/fhir/sid/icd-9-cm,
V28.3,V28.3,condition,Other Code,condition_description,V28.3,Encounter for routine screening for malformation using ultrasonics,http://hl7.org/fhir/sid/icd-9-cm,
656.53,656.53,condition,Other Code,condition_description,656.53,"Poor fetal growth, affecting management of mother, antepartum condition or complication",http://hl7.org/fhir/sid/icd-9-cm,
737.30,737.30,condition,Other Code,condition_description,737.30,"Scoliosis [and kyphoscoliosis], idiopathic",http://hl7.org/fhir/sid/icd-9-cm,
722.0,722.0,condition,Other Code,condition_description,722.0,Displacement of cervical intervertebral disc without myelopathy,http://hl7.org/fhir/sid/icd-9-cm,
V28.82,V28.82,condition,Other Code,condition_description,V28.82,Encounter for screening for risk of pre-term labor,http://hl7.org/fhir/sid/icd-9-cm,
723.4,723.4,condition,Other Code,condition_description,723.4,Brachial neuritis or radiculitis NOS,http://hl7.org/fhir/sid/icd-9-cm,
724.2,724.2,condition,Other Code,condition_description,724.2,Lumbago,http://hl7.org/fhir/sid/icd-9-cm,
715.92,715.92,condition,Other Code,condition_description,715.92,"Osteoarthrosis, unspecified whether generalized or localized, upper arm",http://hl7.org/fhir/sid/icd-9-cm,
787.20,787.20,condition,Other Code,condition_description,787.20,"Dysphagia, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
715.93,715.93,condition,Other Code,condition_description,715.93,"Osteoarthrosis, unspecified whether generalized or localized, forearm",http://hl7.org/fhir/sid/icd-9-cm,
553.3,553.3,condition,Other Code,condition_description,553.3,Diaphragmatic hernia without mention of obstruction or gangrene,http://hl7.org/fhir/sid/icd-9-cm,
V04.89,V04.89,condition,Other Code,condition_description,V04.89,Need for prophylactic vaccination and inoculation against other viral diseases,http://hl7.org/fhir/sid/icd-9-cm,
M79.671,M79.671,condition,Other Code,condition_description,M79.671,Pain in right foot,http://hl7.org/fhir/sid/icd-10-cm,
E78.41,E78.41,condition,Other Code,condition_description,E78.41,Elevated Lipoprotein(a),http://hl7.org/fhir/sid/icd-10-cm,
N95.0,N95.0,condition,Other Code,condition_description,N95.0,Postmenopausal bleeding,http://hl7.org/fhir/sid/icd-10-cm,
V72.41,V72.41,condition,Other Code,condition_description,V72.41,"Pregnancy examination or test, negative result",http://hl7.org/fhir/sid/icd-9-cm,
780.52,780.52,condition,Other Code,condition_description,780.52,"Insomnia, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
308.9,308.9,condition,Other Code,condition_description,308.9,Unspecified acute reaction to stress,http://hl7.org/fhir/sid/icd-9-cm,
278.1,278.1,condition,Other Code,condition_description,278.1,Localized adiposity,http://hl7.org/fhir/sid/icd-9-cm,
