local code,text,table_name,parent_varname,local code system,code,display,code system,comment
Diaphragmatic hernia,Diaphragmatic hernia,condition,HPO Code,condition_description,0000776,Congenital diaphragmatic hernia,http://purl.obolibrary.org/obo/hp.owl,
Diaphragmatic hernia,Diaphragmatic hernia,condition,MONDO Code,condition_description,0005711,congenital diaphragmatic hernia,http://purl.obolibrary.org/obo/mondo.owl,
Nervous system congenital anomalies,Nervous system congenital anomalies,condition,HPO Code,condition_description,0000707,Abnormality of the nervous system,http://purl.obolibrary.org/obo/hp.owl,
Nervous system congenital anomalies,Nervous system congenital anomalies,condition,MONDO Code,condition_description,0005071,nervous system disorder,http://purl.obolibrary.org/obo/mondo.owl,
Other specified congenital anomalies of nervous system,Other specified congenital anomalies of nervous system,condition,MONDO Code,condition_description,0002320,congenital nervous system disorder,http://purl.obolibrary.org/obo/mondo.owl,
Thyrotoxicosis,Thyrotoxicosis,condition,HPO Code,condition_description,0000836,Hyperthyroidism,http://purl.obolibrary.org/obo/hp.owl,
Thyrotoxicosis,Thyrotoxicosis,condition,MONDO Code,condition_description,0010138,thyrotoxicosis,http://purl.obolibrary.org/obo/mondo.owl,
Graves_ disease,Graves_ disease,condition,HPO Code,condition_description,0100647,Graves disease,http://purl.obolibrary.org/obo/hp.owl,
Graves_ disease,Graves_ disease,condition,MONDO Code,condition_description,0005364,Graves disease,http://purl.obolibrary.org/obo/mondo.owl,
Acquired hypothyroidism,Acquired hypothyroidism,condition,HPO Code,condition_description,0000821,Hypothyroidism,http://purl.obolibrary.org/obo/hp.owl,
Acquired hypothyroidism,Acquired hypothyroidism,condition,MONDO Code,condition_description,0005420,hypothyroidism,http://purl.obolibrary.org/obo/mondo.owl,
Mental retardation,Mental retardation,condition,HPO Code,condition_description,0001249,Intellectual disability,http://purl.obolibrary.org/obo/hp.owl,
Mental retardation,Mental retardation,condition,MONDO Code,condition_description,0001071,intellectual disability,http://purl.obolibrary.org/obo/mondo.owl,
Astigmatism,Astigmatism,condition,HPO Code,condition_description,0000483,Astigmatism,http://purl.obolibrary.org/obo/hp.owl,
Astigmatism,Astigmatism,condition,MONDO Code,condition_description,0011284,astigmatism,http://purl.obolibrary.org/obo/mondo.owl,
Impaired fasting glucose,Impaired fasting glucose,condition,HPO Code,condition_description,0025691,Impaired fasting glucose,http://purl.obolibrary.org/obo/hp.owl,
Pituitary hyperfunction,Pituitary hyperfunction,condition,HPO Code,condition_description,0010514,Hyperpituitarism,http://purl.obolibrary.org/obo/hp.owl,
Pituitary hyperfunction,Pituitary hyperfunction,condition,MONDO Code,condition_description,0006793,hyperpituitarism,http://purl.obolibrary.org/obo/mondo.owl,
Other abnormal blood chemistry,Other abnormal blood chemistry,condition,HPO Code,condition_description,0032180,Abnormal circulating metabolite concentration,http://purl.obolibrary.org/obo/hp.owl,
Spontaneous ecchymoses,Spontaneous ecchymoses,condition,HPO Code,condition_description,0031364,Ecchymosis,http://purl.obolibrary.org/obo/hp.owl,
Leukemia,Leukemia,condition,HPO Code,condition_description,0001909,Leukemia,http://purl.obolibrary.org/obo/hp.owl,
Leukemia,Leukemia,condition,MONDO Code,condition_description,0005059,leukemia,http://purl.obolibrary.org/obo/mondo.owl,
Neutropenia,Neutropenia,condition,HPO Code,condition_description,0001875,Neutropenia,http://purl.obolibrary.org/obo/hp.owl,
Neutropenia,Neutropenia,condition,MONDO Code,condition_description,0001475,neutropenia,http://purl.obolibrary.org/obo/mondo.owl,
Other specified diseases of sebaceous glands,Other specified diseases of sebaceous glands,condition,HPO Code,condition_description,0032226,Abnormal sebaceous gland morphology,http://purl.obolibrary.org/obo/hp.owl,
Other specified diseases of sebaceous glands,Other specified diseases of sebaceous glands,condition,MONDO Code,condition_description,0006607,sebaceous gland disorder,http://purl.obolibrary.org/obo/mondo.owl,
Deficiency of humoral immunity,Deficiency of humoral immunity,condition,HPO Code,condition_description,0005368,Abnormality of humoral immunity,http://purl.obolibrary.org/obo/hp.owl,
Sensorineural hearing loss,Sensorineural hearing loss,condition,HPO Code,condition_description,0000407,Sensorineural hearing impairment,http://purl.obolibrary.org/obo/hp.owl,
Sensorineural hearing loss,Sensorineural hearing loss,condition,MONDO Code,condition_description,0020678,sensorineural hearing loss disorder,http://purl.obolibrary.org/obo/mondo.owl,
Congenital anomalies of great vessels,Congenital anomalies of great vessels,condition,HPO Code,condition_description,0030962,Abnormal morphology of the great vessels,http://purl.obolibrary.org/obo/hp.owl,
Acute sinusitis,Acute sinusitis,condition,HPO Code,condition_description,0000255,Acute sinusitis,http://purl.obolibrary.org/obo/hp.owl,
Acute sinusitis,Acute sinusitis,condition,MONDO Code,condition_description,0005961,sinusitis,http://purl.obolibrary.org/obo/mondo.owl,
Pericarditis,Pericarditis,condition,HPO Code,condition_description,0001701,Pericarditis,http://purl.obolibrary.org/obo/hp.owl,
Pericarditis,Pericarditis,condition,MONDO Code,condition_description,0005904,pericarditis,http://purl.obolibrary.org/obo/mondo.owl,
Pleurisy,Pleurisy,condition,MONDO Code,condition_description,0000986,pleurisy,http://purl.obolibrary.org/obo/mondo.owl,
pleural effusion,pleural effusion,condition,HPO Code,condition_description,0002202,Pleural effusion,http://purl.obolibrary.org/obo/hp.owl,
Heart transplant/surgery,Heart transplant/surgery,condition,MAXO Code,condition_description,0025001,cardiac surgery,http://purl.obolibrary.org/obo/maxo.owl,
Congenital hip dysplasia and deformity,Congenital hip dysplasia and deformity,condition,HPO Code,condition_description,0003272,Abnormal hip bone morphology,http://purl.obolibrary.org/obo/hp.owl,
Congenital anomalies of limbs,Congenital anomalies of limbs,condition,HPO Code,condition_description,0040064,Abnormality of limbs,http://purl.obolibrary.org/obo/hp.owl,
Other infectious diseases,Other infectious diseases,condition,HPO Code,condition_description,0032101,Unusual infection,http://purl.obolibrary.org/obo/hp.owl,
Other infectious diseases,Other infectious diseases,condition,MONDO Code,condition_description,0005550,infectious disease,http://purl.obolibrary.org/obo/mondo.owl,
Chronic lymphocytic thyroiditis,Chronic lymphocytic thyroiditis,condition,HPO Code,condition_description,0000872,Hashimoto thyroiditis,http://purl.obolibrary.org/obo/hp.owl,
Chronic lymphocytic thyroiditis,Chronic lymphocytic thyroiditis,condition,MONDO Code,condition_description,0007699,hashimoto thyroiditis,http://purl.obolibrary.org/obo/mondo.owl,
Thyroiditis,Thyroiditis,condition,HPO Code,condition_description,0100646,Thyroiditis,http://purl.obolibrary.org/obo/hp.owl,
Thyroiditis,Thyroiditis,condition,MONDO Code,condition_description,0004126,thyroiditis,http://purl.obolibrary.org/obo/mondo.owl,
Psoriasis vulgaris,Psoriasis vulgaris,condition,HPO Code,condition_description,0003765,Psoriasiform dermatitis,http://purl.obolibrary.org/obo/hp.owl,
Psoriasis vulgaris,Psoriasis vulgaris,condition,MONDO Code,condition_description,0005083,psoriasis,http://purl.obolibrary.org/obo/mondo.owl,
Torticollis,Torticollis,condition,HPO Code,condition_description,0000473,Torticollis,http://purl.obolibrary.org/obo/hp.owl,
Torticollis,Torticollis,condition,MONDO Code,condition_description,0000481,cervical dystonia,http://purl.obolibrary.org/obo/mondo.owl,
Other immunological findings,Other immunological findings,condition,HPO Code,condition_description,0002715,Abnormality of the immune system,http://purl.obolibrary.org/obo/hp.owl,
Other immunological findings,Other immunological findings,condition,MONDO Code,condition_description,0005046,immune system disorder,http://purl.obolibrary.org/obo/mondo.owl,
"Abnormal cytological, histological, immunological and DNA test findings","Abnormal cytological, histological, immunological and DNA test findings",condition,Other Code,condition_description,C26683,Abnormal Laboratory Test Result,http://purl.obolibrary.org/obo/ncit.owl,
Otitis externa,Otitis externa,condition,HPO Code,condition_description,0410017,Otitis externa,http://purl.obolibrary.org/obo/hp.owl,
Otitis externa,Otitis externa,condition,MONDO Code,condition_description,0004795,otitis externa,http://purl.obolibrary.org/obo/mondo.owl,
Abnormality of gait,Abnormality of gait,condition,HPO Code,condition_description,0001288,Gait disturbance,http://purl.obolibrary.org/obo/hp.owl,
Inflammatory and toxic neuropathy,Inflammatory and toxic neuropathy,condition,HPO Code,condition_description,0009830,Peripheral neuropathy,http://purl.obolibrary.org/obo/hp.owl,
Inflammatory and toxic neuropathy,Inflammatory and toxic neuropathy,condition,MONDO Code,condition_description,0005244,peripheral neuropathy,http://purl.obolibrary.org/obo/mondo.owl,
Amblyopia,Amblyopia,condition,HPO Code,condition_description,0000646,Amblyopia,http://purl.obolibrary.org/obo/hp.owl,
Amblyopia,Amblyopia,condition,MONDO Code,condition_description,0001020,amblyopia,http://purl.obolibrary.org/obo/mondo.owl,
Visual disturbances,Visual disturbances,condition,HPO Code,condition_description,0000504,Abnormality of vision,http://purl.obolibrary.org/obo/hp.owl,
Stricture and stenosis of esophagus,Stricture and stenosis of esophagus,condition,HPO Code,condition_description,0010450,Esophageal stenosis,http://purl.obolibrary.org/obo/hp.owl,
"Respiratory failure, insufficiency, arrest","Respiratory failure, insufficiency, arrest",condition,MONDO Code,condition_description,0021113,respiratory failure,http://purl.obolibrary.org/obo/mondo.owl,
Abnormal granulation tissue,Abnormal granulation tissue,condition,Other Code,condition_description,31825002,Abnormal granulation tissue (disorder),http://snomed.info/sct,
Circulatory disease NEC,Circulatory disease NEC,condition,MONDO Code,condition_description,0004995,cardiovascular disorder,http://purl.obolibrary.org/obo/mondo.owl,
Keratitis,Keratitis,condition,HPO Code,condition_description,0000491,Keratitis,http://purl.obolibrary.org/obo/hp.owl,
Keratitis,Keratitis,condition,MONDO Code,condition_description,0003085,keratitis,http://purl.obolibrary.org/obo/mondo.owl,
Other disorders of middle ear and mastoid,Other disorders of middle ear and mastoid,condition,HPO Code,condition_description,0000370,Abnormality of the middle ear,http://purl.obolibrary.org/obo/hp.owl,
Other disorders of middle ear and mastoid,Other disorders of middle ear and mastoid,condition,MONDO Code,condition_description,0003276,middle ear disorder,http://purl.obolibrary.org/obo/mondo.owl,
Disorders of sweat glands,Disorders of sweat glands,condition,HPO Code,condition_description,0000971,Abnormal sweat gland morphology,http://purl.obolibrary.org/obo/hp.owl,
Disorders of sweat glands,Disorders of sweat glands,condition,MONDO Code,condition_description,0006615,sweat gland disorder,http://purl.obolibrary.org/obo/mondo.owl,
Symptoms of the muscles,Symptoms of the muscles,condition,HPO Code,condition_description,0003011,Abnormality of the musculature,http://purl.obolibrary.org/obo/hp.owl,
Symptoms of the muscles,Symptoms of the muscles,condition,MONDO Code,condition_description,0005218,muscular disorder,http://purl.obolibrary.org/obo/mondo.owl,
Seborrhea,Seborrhea,condition,HPO Code,condition_description,0001051,Seborrheic dermatitis,http://purl.obolibrary.org/obo/hp.owl,
Seborrhea,Seborrhea,condition,MONDO Code,condition_description,0006608,seborrheic dermatitis (disease),http://purl.obolibrary.org/obo/mondo.owl,
Disturbance of skin sensation,Disturbance of skin sensation,condition,HPO Code,condition_description,0033747,Abnormal exteroceptive sensation,http://purl.obolibrary.org/obo/hp.owl,
Reflux esophagitis,Reflux esophagitis,condition,HPO Code,condition_description,0100633,Esophagitis,http://purl.obolibrary.org/obo/hp.owl,
Reflux esophagitis,Reflux esophagitis,condition,MONDO Code,condition_description,0001409,esophagitis,http://purl.obolibrary.org/obo/mondo.owl,
Erythematous conditions,Erythematous conditions,condition,HPO Code,condition_description,0010783,Erythema,http://purl.obolibrary.org/obo/hp.owl,
Gastrointestinal malfunction arising from mental factors,Gastrointestinal malfunction arising from mental factors,condition,Other Code,condition_description,C34633,Gastrointestinal Malfunction Arising from Mental Factor,http://purl.obolibrary.org/obo/ncit.owl,
Substance addiction and disorders,Substance addiction and disorders,condition,HPO Code,condition_description,0033511,Drug addiction,http://purl.obolibrary.org/obo/hp.owl,
Substance addiction and disorders,Substance addiction and disorders,condition,MONDO Code,condition_description,0002494,substance-related disorder,http://purl.obolibrary.org/obo/mondo.owl,
Disorders of esophageal motility,Disorders of esophageal motility,condition,HPO Code,condition_description,0025270,Abnormal esophagus physiology,http://purl.obolibrary.org/obo/hp.owl,
Glaucoma,Glaucoma,condition,HPO Code,condition_description,0000501,Glaucoma,http://purl.obolibrary.org/obo/hp.owl,
Glaucoma,Glaucoma,condition,MONDO Code,condition_description,0005041,glaucoma (disease),http://purl.obolibrary.org/obo/mondo.owl,
Primary angle-closure glaucoma,Primary angle-closure glaucoma,condition,HPO Code,condition_description,0012109,Angle closure glaucoma,http://purl.obolibrary.org/obo/hp.owl,
Primary angle-closure glaucoma,Primary angle-closure glaucoma,condition,MONDO Code,condition_description,0001868,primary angle-closure glaucoma,http://purl.obolibrary.org/obo/mondo.owl,
Congenital anomalies of posterior segment of eye,Congenital anomalies of posterior segment of eye,condition,HPO Code,condition_description,0004329,Abnormal posterior eye segment morphology,http://purl.obolibrary.org/obo/hp.owl,
Chronic pharyngitis and nasopharyngitis,Chronic pharyngitis and nasopharyngitis,condition,HPO Code,condition_description,0025439,Pharyngitis,http://purl.obolibrary.org/obo/hp.owl,
Chronic pharyngitis and nasopharyngitis,Chronic pharyngitis and nasopharyngitis,condition,MONDO Code,condition_description,0002258,pharyngitis,http://purl.obolibrary.org/obo/mondo.owl,
Chronic pharyngitis and nasopharyngitis,Chronic pharyngitis and nasopharyngitis,condition,MONDO Code,condition_description,0001040,nasopharyngitis,http://purl.obolibrary.org/obo/mondo.owl,
Venous embolism & thrombosis,Venous embolism & thrombosis,condition,HPO Code,condition_description,0004936,Venous thrombosis,http://purl.obolibrary.org/obo/hp.owl,
Deep vein thrombosis,Deep vein thrombosis,condition,HPO Code,condition_description,0002625,Deep venous thrombosis,http://purl.obolibrary.org/obo/hp.owl,
Keratoconjunctivitis,Keratoconjunctivitis,condition,HPO Code,condition_description,0001096,Keratoconjunctivitis,http://purl.obolibrary.org/obo/hp.owl,
Keratoconjunctivitis,Keratoconjunctivitis,condition,MONDO Code,condition_description,0004768,keratoconjunctivitis,http://purl.obolibrary.org/obo/mondo.owl,
"Eye infection, viral","Eye infection, viral",condition,MONDO Code,condition_description,0020950,viral eye infection,http://purl.obolibrary.org/obo/mondo.owl,
Viral pneumonia,Viral pneumonia,condition,MONDO Code,condition_description,0006012,viral pneumonia,http://purl.obolibrary.org/obo/mondo.owl,
Chronic renal failure,Chronic renal failure,condition,HPO Code,condition_description,0003774,Stage 5 chronic kidney disease,http://purl.obolibrary.org/obo/hp.owl,
Chronic renal failure,Chronic renal failure,condition,MONDO Code,condition_description,0024327,chronic renal failure syndrome,http://purl.obolibrary.org/obo/mondo.owl,
Valvular heart disease/ heart chambers,Valvular heart disease/ heart chambers,condition,MONDO Code,condition_description,0019512,congenital heart malformation,http://purl.obolibrary.org/obo/mondo.owl,
Wheezing and painful respiration,Wheezing and painful respiration,condition,HPO Code,condition_description,0002094,Dyspnea,http://purl.obolibrary.org/obo/hp.owl,
Rosacea,Rosacea,condition,HPO Code,condition_description,0001041,Facial erythema,http://purl.obolibrary.org/obo/hp.owl,
Rosacea,Rosacea,condition,MONDO Code,condition_description,0006604,rosacea,http://purl.obolibrary.org/obo/mondo.owl,
Hypoventilation,Hypoventilation,condition,HPO Code,condition_description,0002791,Hypoventilation,http://purl.obolibrary.org/obo/hp.owl,
Intestinal helminthiases,Intestinal helminthiases,condition,MONDO Code,condition_description,0024271,intestinal helminthiasis,http://purl.obolibrary.org/obo/mondo.owl,
Hypermetropia,Hypermetropia,condition,HPO Code,condition_description,0000540,Hypermetropia,http://purl.obolibrary.org/obo/hp.owl,
Hypermetropia,Hypermetropia,condition,MONDO Code,condition_description,0004891,hyperopia,http://purl.obolibrary.org/obo/mondo.owl,
Anisometropia,Anisometropia,condition,HPO Code,condition_description,0012803,Anisometropia,http://purl.obolibrary.org/obo/hp.owl,
Anisometropia,Anisometropia,condition,MONDO Code,condition_description,0001478,anisometropia,http://purl.obolibrary.org/obo/mondo.owl,
Autism,Autism,condition,HPO Code,condition_description,0000717,Autism,http://purl.obolibrary.org/obo/hp.owl,
Autism,Autism,condition,MONDO Code,condition_description,0005260,autism,http://purl.obolibrary.org/obo/mondo.owl,
Methicillin resistant Staphylococcus aureus,Methicillin resistant Staphylococcus aureus,condition,HPO Code,condition_description,0032326,Methicillin-resistant Staphylococcus aureus infection,http://purl.obolibrary.org/obo/hp.owl,
Methicillin resistant Staphylococcus aureus,Methicillin resistant Staphylococcus aureus,condition,MONDO Code,condition_description,0100073,methicillin-resistant staphylococcus aureus infectious disease,http://purl.obolibrary.org/obo/mondo.owl,
Cleft palate,Cleft palate,condition,HPO Code,condition_description,0000175,Cleft palate,http://purl.obolibrary.org/obo/hp.owl,
Cleft palate,Cleft palate,condition,MONDO Code,condition_description,0016064,cleft palate,http://purl.obolibrary.org/obo/mondo.owl,
Purpura and other hemorrhagic conditions,Purpura and other hemorrhagic conditions,condition,HPO Code,condition_description,0000979,Purpura,http://purl.obolibrary.org/obo/hp.owl,
Purpura and other hemorrhagic conditions,Purpura and other hemorrhagic conditions,condition,MONDO Code,condition_description,0002610,purpura,http://purl.obolibrary.org/obo/mondo.owl,
Thrombocytopenia,Thrombocytopenia,condition,HPO Code,condition_description,0001873,Thrombocytopenia,http://purl.obolibrary.org/obo/hp.owl,
Thrombocytopenia,Thrombocytopenia,condition,MONDO Code,condition_description,0002049,thrombocytopenia,http://purl.obolibrary.org/obo/mondo.owl,
Eczema,Eczema,condition,HPO Code,condition_description,0000964,Eczema,http://purl.obolibrary.org/obo/hp.owl,
Eczema,Eczema,condition,MONDO Code,condition_description,0004980,atopic eczema,http://purl.obolibrary.org/obo/mondo.owl,
Voice disturbance,Voice disturbance,condition,HPO Code,condition_description,0001608,Abnormality of the voice,http://purl.obolibrary.org/obo/hp.owl,
Voice disturbance,Voice disturbance,condition,MONDO Code,condition_description,0043862,voice disorders,http://purl.obolibrary.org/obo/mondo.owl,
Chronic pancreatitis,Chronic pancreatitis,condition,HPO Code,condition_description,0006280,Chronic pancreatitis,http://purl.obolibrary.org/obo/hp.owl,
Chronic pancreatitis,Chronic pancreatitis,condition,MONDO Code,condition_description,0005003,chronic pancreatitis,http://purl.obolibrary.org/obo/mondo.owl,
Infantile cerebral palsy,Infantile cerebral palsy,condition,HPO Code,condition_description,0100021,Cerebral palsy,http://purl.obolibrary.org/obo/hp.owl,
Infantile cerebral palsy,Infantile cerebral palsy,condition,MONDO Code,condition_description,0006497,cerebral palsy,http://purl.obolibrary.org/obo/mondo.owl,
Hematemesis,Hematemesis,condition,HPO Code,condition_description,0002248,Hematemesis,http://purl.obolibrary.org/obo/hp.owl,
Oliguria and anuria,Oliguria and anuria,condition,HPO Code,condition_description,0011037,Decreased urine output,http://purl.obolibrary.org/obo/hp.owl,
Diseases of pancreas,Diseases of pancreas,condition,HPO Code,condition_description,0012090,Abnormal pancreas morphology,http://purl.obolibrary.org/obo/hp.owl,
Diseases of pancreas,Diseases of pancreas,condition,MONDO Code,condition_description,0002356,pancreas disorder,http://purl.obolibrary.org/obo/mondo.owl,
Acute pancreatitis,Acute pancreatitis,condition,HPO Code,condition_description,0001735,Acute pancreatitis,http://purl.obolibrary.org/obo/hp.owl,
Acute pancreatitis,Acute pancreatitis,condition,MONDO Code,condition_description,0006515,acute pancreatitis,http://purl.obolibrary.org/obo/mondo.owl,
Fracture of tibia and fibula,Fracture of tibia and fibula,condition,HPO Code,condition_description,0020110,Bone fracture,http://purl.obolibrary.org/obo/hp.owl,
Fracture of tibia and fibula,Fracture of tibia and fibula,condition,MONDO Code,condition_description,0005315,bone fracture,http://purl.obolibrary.org/obo/mondo.owl,
Alopecia,Alopecia,condition,HPO Code,condition_description,0001596,Alopecia,http://purl.obolibrary.org/obo/hp.owl,
Alopecia,Alopecia,condition,MONDO Code,condition_description,0004907,alopecia,http://purl.obolibrary.org/obo/mondo.owl,
Corneal ulcer,Corneal ulcer,condition,HPO Code,condition_description,0012804,Corneal ulceration,http://purl.obolibrary.org/obo/hp.owl,
Corneal ulcer,Corneal ulcer,condition,MONDO Code,condition_description,0004577,corneal ulcer,http://purl.obolibrary.org/obo/mondo.owl,
Myasthenia gravis,Myasthenia gravis,condition,MONDO Code,condition_description,0009688,myasthenia gravis,http://purl.obolibrary.org/obo/mondo.owl,
Alopecia areata,Alopecia areata,condition,MONDO Code,condition_description,0005340,alopecia areata,http://purl.obolibrary.org/obo/mondo.owl,
Otorrhea,Otorrhea,condition,MONDO Code,condition_description,0000988,discharging ear,http://purl.obolibrary.org/obo/mondo.owl,
Tympanosclerosis and middle ear disease related to otitis media,Tympanosclerosis and middle ear disease related to otitis media,condition,HPO Code,condition_description,0020123,Tympanosclerosis,http://purl.obolibrary.org/obo/hp.owl,
Tympanosclerosis and middle ear disease related to otitis media,Tympanosclerosis and middle ear disease related to otitis media,condition,MONDO Code,condition_description,0001443,tympanosclerosis,http://purl.obolibrary.org/obo/mondo.owl,
Other cardiac conduction disorders,Other cardiac conduction disorders,condition,HPO Code,condition_description,0031546,Cardiac conduction abnormality,http://purl.obolibrary.org/obo/hp.owl,
Other cardiac conduction disorders,Other cardiac conduction disorders,condition,MONDO Code,condition_description,0000992,heart conduction disease,http://purl.obolibrary.org/obo/mondo.owl,
Celiac disease,Celiac disease,condition,HPO Code,condition_description,0002608,Celiac disease,http://purl.obolibrary.org/obo/hp.owl,
Celiac disease,Celiac disease,condition,MONDO Code,condition_description,0005130,celiac disease,http://purl.obolibrary.org/obo/mondo.owl,
Nonrheumatic mitral valve disorders,Nonrheumatic mitral valve disorders,condition,HPO Code,condition_description,0031481,Abnormal mitral valve physiology,http://purl.obolibrary.org/obo/hp.owl,
Nonrheumatic mitral valve disorders,Nonrheumatic mitral valve disorders,condition,MONDO Code,condition_description,0003767,mitral valve disorder,http://purl.obolibrary.org/obo/mondo.owl,
Heart valve disorders,Heart valve disorders,condition,HPO Code,condition_description,0001654,Abnormal heart valve morphology,http://purl.obolibrary.org/obo/hp.owl,
Heart valve disorders,Heart valve disorders,condition,MONDO Code,condition_description,0002869,heart valve disorder,http://purl.obolibrary.org/obo/mondo.owl,
Chronic rheumatic disease of the heart valves,Chronic rheumatic disease of the heart valves,condition,MONDO Code,condition_description,0006955,rheumatic heart disease,http://purl.obolibrary.org/obo/mondo.owl,
Carbuncle and furuncle,Carbuncle and furuncle,condition,HPO Code,condition_description,0025084,Folliculitis,http://purl.obolibrary.org/obo/hp.owl,
Carbuncle and furuncle,Carbuncle and furuncle,condition,MONDO Code,condition_description,0006552,folliculitis,http://purl.obolibrary.org/obo/mondo.owl,
"Malignant neoplasm, other","Malignant neoplasm, other",condition,HPO Code,condition_description,0000265,Neoplasm,http://purl.obolibrary.org/obo/hp.owl,
"Malignant neoplasm, other","Malignant neoplasm, other",condition,MONDO Code,condition_description,0005070,neoplasm,http://purl.obolibrary.org/obo/mondo.owl,
"Myeloid leukemia, acute","Myeloid leukemia, acute",condition,HPO Code,condition_description,0004808,Acute myeloid leukemia,http://purl.obolibrary.org/obo/hp.owl,
"Myeloid leukemia, acute","Myeloid leukemia, acute",condition,MONDO Code,condition_description,0018874,acute myeloid leukemia,http://purl.obolibrary.org/obo/mondo.owl,
Myeloid leukemia,Myeloid leukemia,condition,HPO Code,condition_description,0012324,Myeloid leukemia,http://purl.obolibrary.org/obo/hp.owl,
Myeloid leukemia,Myeloid leukemia,condition,MONDO Code,condition_description,0004643,myeloid leukemia,http://purl.obolibrary.org/obo/mondo.owl,
progressive myopia,progressive myopia,condition,HPO Code,condition_description,0000545,Myopia,http://purl.obolibrary.org/obo/hp.owl,
progressive myopia,progressive myopia,condition,MONDO Code,condition_description,0001384,myopia (disease),http://purl.obolibrary.org/obo/mondo.owl,
Disorders of the globe,Disorders of the globe,condition,HPO Code,condition_description,0012372,Abnormal eye morphology,http://purl.obolibrary.org/obo/hp.owl,
Elevated sedimentation rate,Elevated sedimentation rate,condition,HPO Code,condition_description,0003565,Elevated erythrocyte sedimentation rate,http://purl.obolibrary.org/obo/hp.owl,
Corneal opacity,Corneal opacity,condition,HPO Code,condition_description,0007957,Corneal opacity,http://purl.obolibrary.org/obo/hp.owl,
Disorders of cornea,Disorders of cornea,condition,HPO Code,condition_description,0000481,Abnormal cornea morphology,http://purl.obolibrary.org/obo/hp.owl,
Disorders of cornea,Disorders of cornea,condition,MONDO Code,condition_description,0000942,corneal disorder,http://purl.obolibrary.org/obo/mondo.owl,
Nystagmus and other irregular eye movements,Nystagmus and other irregular eye movements,condition,HPO Code,condition_description,0000496,Abnormality of eye movement,http://purl.obolibrary.org/obo/hp.owl,
Nystagmus and other irregular eye movements,Nystagmus and other irregular eye movements,condition,MONDO Code,condition_description,0001584,ocular motility disease,http://purl.obolibrary.org/obo/mondo.owl,
Ventral hernia,Ventral hernia,condition,HPO Code,condition_description,0002933,Ventral hernia,http://purl.obolibrary.org/obo/hp.owl,
Incisional hernia,Incisional hernia,condition,HPO Code,condition_description,0004872,Incisional hernia,http://purl.obolibrary.org/obo/hp.owl,
Lipoma,Lipoma,condition,HPO Code,condition_description,0012032,Lipoma,http://purl.obolibrary.org/obo/hp.owl,
Lipoma,Lipoma,condition,MONDO Code,condition_description,0005106,lipoma,http://purl.obolibrary.org/obo/mondo.owl,
Psychogenic disorder,Psychogenic disorder,condition,MONDO Code,condition_description,0002104,conversion disorder,http://purl.obolibrary.org/obo/mondo.owl,
Other diseases of respiratory system,Other diseases of respiratory system,condition,MONDO Code,condition_description,0005087,respiratory system disorder,http://purl.obolibrary.org/obo/mondo.owl,
Dysphagia,Dysphagia,condition,HPO Code,condition_description,0002015,Dysphagia,http://purl.obolibrary.org/obo/hp.owl,
Disorders of lacrimal system,Disorders of lacrimal system,condition,HPO Code,condition_description,0000632,Lacrimation abnormality,http://purl.obolibrary.org/obo/hp.owl,
Disorders of lacrimal system,Disorders of lacrimal system,condition,MONDO Code,condition_description,0024625,disorder of lacrimal gland,http://purl.obolibrary.org/obo/mondo.owl,
Epiphora,Epiphora,condition,HPO Code,condition_description,0009926,Epiphora,http://purl.obolibrary.org/obo/hp.owl,
Epiphora,Epiphora,condition,MONDO Code,condition_description,0001793,excessive tearing,http://purl.obolibrary.org/obo/mondo.owl,
Other forms of chronic heart disease,Other forms of chronic heart disease,condition,HPO Code,condition_description,0011025,Abnormal cardiovascular system physiology,http://purl.obolibrary.org/obo/hp.owl,
Other forms of chronic heart disease,Other forms of chronic heart disease,condition,MONDO Code,condition_description,0005267,heart disorder,http://purl.obolibrary.org/obo/mondo.owl,
Cardiomegaly,Cardiomegaly,condition,HPO Code,condition_description,0001640,Cardiomegaly,http://purl.obolibrary.org/obo/hp.owl,
Impulse control disorder,Impulse control disorder,condition,MONDO Code,condition_description,0001162,impulse control disorder,http://purl.obolibrary.org/obo/mondo.owl,
Schizophrenia and other psychotic disorders,Schizophrenia and other psychotic disorders,condition,HPO Code,condition_description,0000708,Behavioral abnormality,http://purl.obolibrary.org/obo/hp.owl,
Schizophrenia and other psychotic disorders,Schizophrenia and other psychotic disorders,condition,MONDO Code,condition_description,0005485,psychotic disorder,http://purl.obolibrary.org/obo/mondo.owl,
Hidradenitis,Hidradenitis,condition,MONDO Code,condition_description,0002260,hidradenitis,http://purl.obolibrary.org/obo/mondo.owl,
Acute laryngitis and tracheitis,Acute laryngitis and tracheitis,condition,HPO Code,condition_description,0033000,Subglottic laryngitis,http://purl.obolibrary.org/obo/hp.owl,
Hypoparathyroidism,Hypoparathyroidism,condition,HPO Code,condition_description,0000829,Hypoparathyroidism,http://purl.obolibrary.org/obo/hp.owl,
Hypoparathyroidism,Hypoparathyroidism,condition,MONDO Code,condition_description,0001220,hypoparathyroidism,http://purl.obolibrary.org/obo/mondo.owl,
Disorders of parathyroid gland,Disorders of parathyroid gland,condition,HPO Code,condition_description,0000828,Abnormality of the parathyroid gland,http://purl.obolibrary.org/obo/hp.owl,
