local code,text,table_name,parent_varname,local code system,code,display,code system,comment
Short gut syndrome,Short gut syndrome,condition,MONDO Code,condition_description,0015183,short bowel syndrome,http://purl.obolibrary.org/obo/mondo.owl,
Very near sighted,Very near sighted,condition,HPO Code,condition_description,0011003,High myopia,http://purl.obolibrary.org/obo/hp.owl,
Meningitis - unspecified,Meningitis - unspecified,condition,HPO Code,condition_description,0001287,Meningitis,http://purl.obolibrary.org/obo/hp.owl,
Meningitis - unspecified,Meningitis - unspecified,condition,MONDO Code,condition_description,0021108,meningitis,http://purl.obolibrary.org/obo/mondo.owl,
Hypoglycemia,Hypoglycemia,condition,HPO Code,condition_description,0001943,Hypoglycemia,http://purl.obolibrary.org/obo/hp.owl,
Hypoglycemia,Hypoglycemia,condition,MONDO Code,condition_description,0004946,hypoglycemia,http://purl.obolibrary.org/obo/mondo.owl,
Craniosynotosis at birth,Craniosynotosis at birth,condition,HPO Code,condition_description,0000929,Abnormal skull morphology,http://purl.obolibrary.org/obo/hp.owl,
Asthma,Asthma,condition,HPO Code,condition_description,0002099,Asthma,http://purl.obolibrary.org/obo/hp.owl,
Asthma,Asthma,condition,MONDO Code,condition_description,0004979,asthma,http://purl.obolibrary.org/obo/mondo.owl,
Other handedness,Other handedness,condition,Other Code,condition_description,364940007,Handedness finding (finding),http://snomed.info/sct,
Pulmonary hypertension,Pulmonary hypertension,condition,MONDO Code,condition_description,0005149,pulmonary hypertension,http://purl.obolibrary.org/obo/mondo.owl,
Ototoxicity at age 4,Ototoxicity at age 4,condition,MONDO Code,condition_description,0001874,toxic labyrinthitis,http://purl.obolibrary.org/obo/mondo.owl,
Chronic kidney disease due to sepsis at age 4,Chronic kidney disease due to sepsis at age 4,condition,HPO Code,condition_description,0012622,Chronic kidney disease,http://purl.obolibrary.org/obo/hp.owl,
Chronic kidney disease due to sepsis at age 4,Chronic kidney disease due to sepsis at age 4,condition,MONDO Code,condition_description,0005300,chronic kidney disease,http://purl.obolibrary.org/obo/mondo.owl,
Adjustment disorder,Adjustment disorder,condition,MONDO Code,condition_description,0003265,adjustment disorder,http://purl.obolibrary.org/obo/mondo.owl,
Intellectual disability; adjustment disorder with anxiety,Intellectual disability; adjustment disorder with anxiety,condition,HPO Code,condition_description,0001249,Intellectual disability,http://purl.obolibrary.org/obo/hp.owl,
Intellectual disability; adjustment disorder with anxiety,Intellectual disability; adjustment disorder with anxiety,condition,MONDO Code,condition_description,0001071,intellectual disability,http://purl.obolibrary.org/obo/mondo.owl,
Hippotherapy; visual occupational therapy,Hippotherapy; visual occupational therapy,condition,Other Code,condition_description,229210004,Hippotherapy,http://snomed.info/sct,
Hippotherapy; visual occupational therapy,Hippotherapy; visual occupational therapy,condition,Other Code,condition_description,386243005,Vision therapy,http://snomed.info/sct,
Generalized anxiety,Generalized anxiety,condition,MONDO Code,condition_description,0001942,generalized anxiety disorder,http://purl.obolibrary.org/obo/mondo.owl,
Hashimoto's thyroiditis,Hashimoto's thyroiditis,condition,HPO Code,condition_description,0000872,Hashimoto thyroiditis,http://purl.obolibrary.org/obo/hp.owl,
Hashimoto's thyroiditis,Hashimoto's thyroiditis,condition,MONDO Code,condition_description,0007699,Hashimoto thyroiditis,http://purl.obolibrary.org/obo/mondo.owl,
Persistent SVC,Persistent SVC,condition,HPO Code,condition_description,0005301,Persistent left superior vena cava,http://purl.obolibrary.org/obo/hp.owl,
Persistent SVC,Persistent SVC,condition,MONDO Code,condition_description,0020440,persistent left superior vena cava connecting to the left-sided atrium,http://purl.obolibrary.org/obo/mondo.owl,
Far-sighted; left eye turns in when looking closely,Far-sighted; left eye turns in when looking closely,condition,HPO Code,condition_description,0020046,Accommodative esotropia,http://purl.obolibrary.org/obo/hp.owl,
Far-sighted; left eye turns in when looking closely,Far-sighted; left eye turns in when looking closely,condition,MONDO Code,condition_description,0004895,accommodative esotropia,http://purl.obolibrary.org/obo/mondo.owl,
Follow-up with audiology,Follow-up with audiology,condition,MAXO Code,condition_description,0000734,audiologist evaluation,http://purl.obolibrary.org/obo/maxo.owl,
Translocational Down syndrome,Translocational Down syndrome,condition,MONDO Code,condition_description,0700128,translocation Down syndrome,http://purl.obolibrary.org/obo/mondo.owl,
Mannose-binding lectin deficiency,Mannose-binding lectin deficiency,condition,MONDO Code,condition_description,0013714,mannose-binding lectin deficiency,http://purl.obolibrary.org/obo/mondo.owl,
Heart Defect: Regurgitating valve,Heart Defect: Regurgitating valve,condition,HPO Code,condition_description,0031650,Abnormal atrioventricular valve physiology,http://purl.obolibrary.org/obo/hp.owl,
Heart Defect: Regurgitating valve,Heart Defect: Regurgitating valve,condition,MONDO Code,condition_description,0020674,vascular insufficiency disorder,http://purl.obolibrary.org/obo/mondo.owl,
Language and articulation delay,Language and articulation delay,condition,MONDO Code,condition_description,0002903,speech disorder,http://purl.obolibrary.org/obo/mondo.owl,
Accommodative esotropia; pseudopapilledema,Accommodative esotropia; pseudopapilledema,condition,HPO Code,condition_description,0000538,Pseudopapilledema,http://purl.obolibrary.org/obo/hp.owl,
FASD; sensory processing anxiety; chronic constipation,FASD; sensory processing anxiety; chronic constipation,condition,MONDO Code,condition_description,0000408,fetal alcohol spectrum disorder,http://purl.obolibrary.org/obo/mondo.owl,
FASD; sensory processing anxiety; chronic constipation,FASD; sensory processing anxiety; chronic constipation,condition,HPO Code,condition_description,0012450,Chronic constipation,http://purl.obolibrary.org/obo/hp.owl,
Aberrant Subclavian Artery [Subclavian artery arises from aortic arch],Aberrant Subclavian Artery [Subclavian artery arises from aortic arch],condition,HPO Code,condition_description,0031251,Abnormal subclavian artery morphology,http://purl.obolibrary.org/obo/hp.owl,
Aberrant Subclavian Artery [Subclavian artery arises from aortic arch],Aberrant Subclavian Artery [Subclavian artery arises from aortic arch],condition,MONDO Code,condition_description,0021727,aberrant subclavian artery,http://purl.obolibrary.org/obo/mondo.owl,
Social anxiety,Social anxiety,condition,HPO Code,condition_description,6000029,Social Anxiety,http://purl.obolibrary.org/obo/hp.owl,
Social anxiety,Social anxiety,condition,MONDO Code,condition_description,0001247,social phobia,http://purl.obolibrary.org/obo/mondo.owl,
Vitiligo and eczema; gets boils on skin,Vitiligo and eczema; gets boils on skin,condition,HPO Code,condition_description,0001045,Vitiligo,http://purl.obolibrary.org/obo/hp.owl,
Vitiligo and eczema; gets boils on skin,Vitiligo and eczema; gets boils on skin,condition,MONDO Code,condition_description,0008661,vitiligo,http://purl.obolibrary.org/obo/mondo.owl,
Vitiligo and eczema; gets boils on skin,Vitiligo and eczema; gets boils on skin,condition,MONDO Code,condition_description,0025419,furunculosis,http://purl.obolibrary.org/obo/mondo.owl,
Dysphagia with G-tube between 2-6 years old; oromotor weakness as an infant,Dysphagia with G-tube between 2-6 years old; oromotor weakness as an infant,condition,HPO Code,condition_description,0002015,Dysphagia,http://purl.obolibrary.org/obo/hp.owl,
GERD; Sandifer syndrome,GERD; Sandifer syndrome,condition,MONDO Code,condition_description,0019104,Sandifer syndrome,http://purl.obolibrary.org/obo/mondo.owl,
Dysfunction of eustachian tubes,Dysfunction of eustachian tubes,condition,HPO Code,condition_description,0040115,Abnormal Eustachian tube morphology,http://purl.obolibrary.org/obo/hp.owl,
Dysfunction of eustachian tubes,Dysfunction of eustachian tubes,condition,MONDO Code,condition_description,0004866,eustachian tube disorder,http://purl.obolibrary.org/obo/mondo.owl,
Tricuspid reguritation,Tricuspid reguritation,condition,HPO Code,condition_description,0005180,Tricuspid regurgitation,http://purl.obolibrary.org/obo/hp.owl,
Tricuspid reguritation,Tricuspid reguritation,condition,MONDO Code,condition_description,0002870,tricuspid valve insufficiency,http://purl.obolibrary.org/obo/mondo.owl,
Mild-moderate dysarthria; articulation delay - expressive and receptive language,Mild-moderate dysarthria; articulation delay - expressive and receptive language,condition,HPO Code,condition_description,0001260,Dysarthria,http://purl.obolibrary.org/obo/hp.owl,
C1-C2 instability; tracheomalacia; bronchiectasis,C1-C2 instability; tracheomalacia; bronchiectasis,condition,HPO Code,condition_description,0003467,Atlantoaxial instability,http://purl.obolibrary.org/obo/hp.owl,
C1-C2 instability; tracheomalacia; bronchiectasis,C1-C2 instability; tracheomalacia; bronchiectasis,condition,HPO Code,condition_description,0002779,Tracheomalacia,http://purl.obolibrary.org/obo/hp.owl,
C1-C2 instability; tracheomalacia; bronchiectasis,C1-C2 instability; tracheomalacia; bronchiectasis,condition,MONDO Code,condition_description,0019804,tracheomalacia,http://purl.obolibrary.org/obo/mondo.owl,
C1-C2 instability; tracheomalacia; bronchiectasis,C1-C2 instability; tracheomalacia; bronchiectasis,condition,HPO Code,condition_description,0002110,Bronchiectasis,http://purl.obolibrary.org/obo/hp.owl,
C1-C2 instability; tracheomalacia; bronchiectasis,C1-C2 instability; tracheomalacia; bronchiectasis,condition,MONDO Code,condition_description,0004822,bronchiectasis,http://purl.obolibrary.org/obo/mondo.owl,
Hypoventilation,Hypoventilation,condition,HPO Code,condition_description,0002791,Hypoventilation,http://purl.obolibrary.org/obo/hp.owl,
Hyperopia; astigmatism; optic nerve dysplasia; pseudopapilledema; wears glasses,Hyperopia; astigmatism; optic nerve dysplasia; pseudopapilledema; wears glasses,condition,HPO Code,condition_description,0001093,optic nerve dysplasia,http://purl.obolibrary.org/obo/hp.owl,
Conductive hearing loss,Conductive hearing loss,condition,HPO Code,condition_description,0000405,Conductive hearing impairment,http://purl.obolibrary.org/obo/hp.owl,
Conductive hearing loss,Conductive hearing loss,condition,MONDO Code,condition_description,0020679,conductive hearing loss disorder,http://purl.obolibrary.org/obo/mondo.owl,
Tracheotomy,Tracheotomy,condition,MAXO Code,condition_description,0000504,tracheostomy,http://purl.obolibrary.org/obo/maxo.owl,
Hyperopia; ptosis; anisometropia,Hyperopia; ptosis; anisometropia,condition,HPO Code,condition_description,0000508,Ptosis,http://purl.obolibrary.org/obo/hp.owl,
Hyperopia; ptosis; anisometropia,Hyperopia; ptosis; anisometropia,condition,MONDO Code,condition_description,0000728,ptosis,http://purl.obolibrary.org/obo/mondo.owl,
Hyperopia; ptosis; anisometropia,Hyperopia; ptosis; anisometropia,condition,HPO Code,condition_description,0012803,Anisometropia,http://purl.obolibrary.org/obo/hp.owl,
Hyperopia; ptosis; anisometropia,Hyperopia; ptosis; anisometropia,condition,MONDO Code,condition_description,0001478,anisometropia,http://purl.obolibrary.org/obo/mondo.owl,
Fluid in the ears/tubes,Fluid in the ears/tubes,condition,HPO Code,condition_description,0031353,Otitis media with effusion,http://purl.obolibrary.org/obo/hp.owl,
Fluid in the ears/tubes,Fluid in the ears/tubes,condition,MONDO Code,condition_description,0005892,otitis media with effusion,http://purl.obolibrary.org/obo/mondo.owl,
Slurred speech,Slurred speech,condition,HPO Code,condition_description,0001350,Slurred speech,http://purl.obolibrary.org/obo/hp.owl,
Pulmonary valve stenosis,Pulmonary valve stenosis,condition,HPO Code,condition_description,0001642,Pulmonic stenosis,http://purl.obolibrary.org/obo/hp.owl,
Pulmonary valve stenosis,Pulmonary valve stenosis,condition,MONDO Code,condition_description,0006936,pulmonary valve stenosis,http://purl.obolibrary.org/obo/mondo.owl,
Tonsillectomy and adenoidectomy,Tonsillectomy and adenoidectomy,condition,MAXO Code,condition_description,0001111,adenectomy,http://purl.obolibrary.org/obo/maxo.owl,
Wears glasses; amblyopia,Wears glasses; amblyopia,condition,HPO Code,condition_description,0000646,Amblyopia,http://purl.obolibrary.org/obo/hp.owl,
Wears glasses; amblyopia,Wears glasses; amblyopia,condition,MONDO Code,condition_description,0001020,amblyopia,http://purl.obolibrary.org/obo/mondo.owl,
Diarrhea; food allergy possible,Diarrhea; food allergy possible,condition,HPO Code,condition_description,0002014,Diarrhea,http://purl.obolibrary.org/obo/hp.owl,
Diarrhea; food allergy possible,Diarrhea; food allergy possible,condition,MONDO Code,condition_description,0001673,diarrheal disease,http://purl.obolibrary.org/obo/mondo.owl,
Hernia repair,Hernia repair,condition,Other Code,condition_description,50465008,Hernia repair,http://snomed.info/sct,
Supraglottplasty,Supraglottplasty,condition,Other Code,condition_description,123865001,Procedure on larynx (procedure),http://snomed.info/sct,
Nasal turbinate reduction; supraglottoplasty,Nasal turbinate reduction; supraglottoplasty,condition,Other Code,condition_description,232482008,Reduction of nasal turbinate (procedure),http://snomed.info/sct,
Sinus procedure performed for OSA,Sinus procedure performed for OSA,condition,Other Code,condition_description,373657001,Nasal sinus procedure (procedure),http://snomed.info/sct,
Strabismus; duct drainage; glasses,Strabismus; duct drainage; glasses,condition,MAXO Code,condition_description,0025005,surgical procedure on nasolacrimal duct,http://purl.obolibrary.org/obo/maxo.owl,
Thyroid Problem: Slightly elevated,Thyroid Problem: Slightly elevated,condition,HPO Code,condition_description,0000836,Hyperthyroidism,http://purl.obolibrary.org/obo/hp.owl,
Thyroid Problem: Slightly elevated,Thyroid Problem: Slightly elevated,condition,MONDO Code,condition_description,0004425,hyperthyroidism,http://purl.obolibrary.org/obo/mondo.owl,
Expressive language disorder,Expressive language disorder,condition,MONDO Code,condition_description,0001276,expressive language disorder,http://purl.obolibrary.org/obo/mondo.owl,
"Mild myopia - corrected with glasses, not always needed","Mild myopia - corrected with glasses, not always needed",condition,HPO Code,condition_description,0025573,Mild myopia,http://purl.obolibrary.org/obo/hp.owl,
Constipation; gluten sensitivity (not celiac),Constipation; gluten sensitivity (not celiac),condition,HPO Code,condition_description,0012538,Gluten intolerance,http://purl.obolibrary.org/obo/hp.owl,
Constipation; gluten sensitivity (not celiac),Constipation; gluten sensitivity (not celiac),condition,Other Code,condition_description,441831003,Gluten sensitivity,http://snomed.info/sct,
Graves Disease,Graves Disease,condition,HPO Code,condition_description,0100647,Graves disease,http://purl.obolibrary.org/obo/hp.owl,
Graves Disease,Graves Disease,condition,MONDO Code,condition_description,0005364,Graves disease,http://purl.obolibrary.org/obo/mondo.owl,
Constipation/diarrhea; H. pylori,Constipation/diarrhea; H. pylori,condition,HPO Code,condition_description,0005202,Helicobacter pylori infection,http://purl.obolibrary.org/obo/hp.owl,
Constipation/diarrhea; H. pylori,Constipation/diarrhea; H. pylori,condition,MONDO Code,condition_description,0006781,Helicobacter pylori infectious disease,http://purl.obolibrary.org/obo/mondo.owl,
Hypothyroidism; hidradenitis suppurativa; H. pylori,Hypothyroidism; hidradenitis suppurativa; H. pylori,condition,HPO Code,condition_description,0040154,Acne inversa,http://purl.obolibrary.org/obo/hp.owl,
Hypothyroidism; hidradenitis suppurativa; H. pylori,Hypothyroidism; hidradenitis suppurativa; H. pylori,condition,MONDO Code,condition_description,0006559,hidradenitis suppurativa,http://purl.obolibrary.org/obo/mondo.owl,
Pacemaker,Pacemaker,condition,MAXO Code,condition_description,0009034,pacemaker implantation,http://purl.obolibrary.org/obo/maxo.owl,
AV Canal Defect repaired at 3 months,AV Canal Defect repaired at 3 months,condition,MONDO Code,condition_description,0859565,atrioventricular septal defect,http://purl.obolibrary.org/obo/mondo.owl,
Trouble breastfeeding/sucking,Trouble breastfeeding/sucking,condition,HPO Code,condition_description,0002033,Poor suck,http://purl.obolibrary.org/obo/hp.owl,
Tourette's syndrome,Tourette's syndrome,condition,MONDO Code,condition_description,0007661,Tourette syndrome,http://purl.obolibrary.org/obo/mondo.owl,
Speech delay; tongue-tie clipped as a baby,Speech delay; tongue-tie clipped as a baby,condition,HPO Code,condition_description,0010296,Ankyloglossia,http://purl.obolibrary.org/obo/hp.owl,
Speech delay; tongue-tie clipped as a baby,Speech delay; tongue-tie clipped as a baby,condition,Other Code,condition_description,7001008,Incision of lingual frenum (procedure),http://snomed.info/sct,
"Enlarged heart, pectus","Enlarged heart, pectus",condition,HPO Code,condition_description,0000766,Abnormal sternum morphology,http://purl.obolibrary.org/obo/hp.owl,
"Enlarged heart, pectus","Enlarged heart, pectus",condition,HPO Code,condition_description,0001640,Cardiomegaly,http://purl.obolibrary.org/obo/hp.owl,
Obese; asthma,Obese; asthma,condition,HPO Code,condition_description,0031418,Increased body mass index,http://purl.obolibrary.org/obo/hp.owl,
Cataracts,Cataracts,condition,HPO Code,condition_description,0000518,Cataract,http://purl.obolibrary.org/obo/hp.owl,
Juvenile arthritis (in knee only),Juvenile arthritis (in knee only),condition,HPO Code,condition_description,0005681,Juvenile rheumatoid arthritis,http://purl.obolibrary.org/obo/hp.owl,
Juvenile arthritis (in knee only),Juvenile arthritis (in knee only),condition,MONDO Code,condition_description,0011429,juvenile idiopathic arthritis,http://purl.obolibrary.org/obo/mondo.owl,
Early central puberty,Early central puberty,condition,HPO Code,condition_description,0000826,Precocious puberty,http://purl.obolibrary.org/obo/hp.owl,
Early central puberty,Early central puberty,condition,MONDO Code,condition_description,0000088,precocious puberty,http://purl.obolibrary.org/obo/mondo.owl,
Speech/oral myofunctional therapy,Speech/oral myofunctional therapy,condition,Other Code,condition_description,D020247,Myofunctional Therapy,urn:oid:2.16.840.1.113883.6.177,
High hyperopia; mild amblyopia,High hyperopia; mild amblyopia,condition,HPO Code,condition_description,0008499,High hypermetropia,http://purl.obolibrary.org/obo/hp.owl,
Ostium secundum type atrial septal defect,Ostium secundum type atrial septal defect,condition,HPO Code,condition_description,0001684,Secundum atrial septal defect,http://purl.obolibrary.org/obo/hp.owl,
Ostium secundum type atrial septal defect,Ostium secundum type atrial septal defect,condition,MONDO Code,condition_description,0020434,"atrial septal defect, ostium secundum type",http://purl.obolibrary.org/obo/mondo.owl,
Nystagmus; ptosis; strabismus; weak accommodation,Nystagmus; ptosis; strabismus; weak accommodation,condition,HPO Code,condition_description,0030801,Reduced visual accommodation,http://purl.obolibrary.org/obo/hp.owl,
Nystagmus; ptosis; strabismus; weak accommodation,Nystagmus; ptosis; strabismus; weak accommodation,condition,MONDO Code,condition_description,0000926,eye accommodation disease,http://purl.obolibrary.org/obo/mondo.owl,
Diabetes,Diabetes,condition,HPO Code,condition_description,0000819,Diabetes mellitus,http://purl.obolibrary.org/obo/hp.owl,
Diabetes,Diabetes,condition,MONDO Code,condition_description,0005015,diabetes mellitus,http://purl.obolibrary.org/obo/mondo.owl,
Type 1 diabetes,Type 1 diabetes,condition,HPO Code,condition_description,0100651,Type I diabetes mellitus,http://purl.obolibrary.org/obo/hp.owl,
Type 1 diabetes,Type 1 diabetes,condition,MONDO Code,condition_description,0005147,type 1 diabetes mellitus,http://purl.obolibrary.org/obo/mondo.owl,
Distended belly when eating certain foods,Distended belly when eating certain foods,condition,HPO Code,condition_description,0003270,Abdominal distention,http://purl.obolibrary.org/obo/hp.owl,
